debutID,playerID,debutYear,debutTeam,krName,position,signingBonus,salary,draftOrder,debutYearTeam
2759,90671,,,조찬관,Infielder,,,,
2760,90673,,,정성훈,Infielder,,,,
2761,90685,,,최태영,Pitcher,,,,
2762,90687,1990,Haitai,최향남,,,,90 해태 고졸 신인,90해태
2763,90695,,,홍현우,Infielder,,,,
2764,90759,,,이효봉,Pitcher,,,,
2765,90761,,,지화동,Infielder,,,,
2766,90768,,,진상봉,Outfielder,,,,
2767,90771,,,임돈영,Outfielder,,,,
2768,90774,,,유태완,Outfielder,,,,
2769,90811,,,김인철,Outfielder,,,,
2770,90850,,,이태일,Pitcher,,,,
2771,90851,,,이상훈,Pitcher,,,,
2772,90852,,,이규창,Infielder,,,,
2773,90853,,,이상목,Pitcher,,,,
2774,90860,,,박홍철,Outfielder,,,,
2775,90869,,,박인구,Outfielder,,,,
2776,90876,,,정경훈,Infielder,,,,
2777,90880,,,최현준,Pitcher,,,,
2778,90911,,,장진범,Infielder,,,,
2779,91006,1991,LG,송구홍,,,,91 LG 1차,91LG
2780,91011,,,이병석,Pitcher,,,,
2781,91015,,,이종열,,,,,
2782,91032,,,소순배,Infielder,,,,
2783,91044,,,나진균,Outfielder,,,,
2784,91059,,,서왕권,Pitcher,,,,
2785,91066,,,나성열,Pitcher,,,,
2786,91067,,,김성기,Infielder,,,,
2787,91101,,,김승남,Pitcher,,,,
2788,91104,,,문귀석,Pitcher,,,,
2789,91106,,,오희주,Pitcher,,,,
2790,91112,,,김재덕,Outfielder,,,,
2791,91113,,,양회열,Infielder,,,,
2792,91114,,,이종택,Outfielder,,,,
2793,91119,,,이석구,Pitcher,,,,
2794,91138,,,오종우,Pitcher,,,,
2795,91145,,,문기영,Infielder,,,,
2796,91151,,,김기덕,Pitcher,,,,
2797,91153,1991,Lotte,김태형,Pitcher,,,,91롯데
2798,91160,,,김성식,Pitcher,,,,
2799,91168,,,이승배,Pitcher,,,,
2800,91201,,,권영일,Pitcher,,,,
2801,91202,,,김익재,Pitcher,,,,
2802,91206,,,강병규,Pitcher,,,,
2803,91210,,,이종민,Infielder,,,,
2804,91211,,,김인철,Infielder,,,,
2805,91212,,,박천유,Outfielder,,,,
2806,91213,,,최영술,Outfielder,,,,
2807,91314,,,전일수,Pitcher,,,,
2808,91323,,,김홍기,Outfielder,,,,
2809,91326,,,정영진,Outfielder,,,,
2810,91328,,,이용호,Pitcher,,,,
2811,91333,,,주경업,Outfielder,,,,
2812,91340,,,신상윤,Pitcher,,,,
2813,91344,1991,Pacific,이근엽,,,,,91태평양
2814,91350,1991,Pacific,염경엽,,,,,91태평양
2815,91351,,,백성진,Infielder,,,,
2816,91355,,,정문언,Outfielder,,,,
2817,91402,,,이우수,Infielder,,,,
2818,91403,,,박일현,Outfielder,,,,
2819,91409,,,윤용하,Outfielder,,,,
2820,91416,,,이영재,Catcher,,,,
2821,91444,,,최홍석,Outfielder,,,,
2822,91448,,,손영철,Pitcher,,,,
2823,91449,,,최형현,Catcher,,,,
2824,91465,1991,Samsung,전상렬,,,,91 삼성 고졸신인,91삼성
2825,91466,1991,Samsung,허삼영,,,,,91삼성
2826,91470,1992,Samsung,신동주,,,,,92삼성
2827,91471,,,이상범,Pitcher,,,,
2828,91511,1991,Lotte,전준호,,,,91 롯데 2차 2라운드,91롯데
2829,91514,2007,Lotte,박정태,,,,,07롯데코치
2830,91523,1991,Lotte,김민재,,,,91 롯데 고졸신인,91롯데
2831,91536,1991,Lotte,김태석,,,,,91롯데
2832,91545,,,전호근,Catcher,,,,
2833,91556,,,김효용,Outfielder,,,,
2834,91558,,,강현철,Outfielder,,,,
2835,91608,1994,Haitai,박재용,,,,,94해태
2836,91624,,,최희창,Infielder,,,,
2837,91699,,,김우현,Outfielder,,,,
2838,91708,1991,Binggrae,김석연,,,,91 빙그레 2차 4라운드,91빙그레
2839,91719,,,김기열,Pitcher,,,,
2840,91729,,,김인권,Pitcher,,,,
2841,91734,1991,Binggrae,양용모,,,,,91빙그레
2842,91739,,,임주택,Outfielder,,,,
2843,91750,,,김원근,Infielder,,,,
2844,91752,,,임성우,Outfielder,,,,
2845,91763,,,임규대,Pitcher,,,,
2846,91764,,,김일훈,Infielder,,,,
2847,91772,,,공용우,Pitcher,,,,
2848,91776,,,장진성,Infielder,,,,
2849,91778,,,박상현,Outfielder,,,,
2850,91803,1991,SBW,김기태,,,,,91쌍방울
2851,91806,,,정학원,Infielder,,,,
2852,91809,,,송인호,Infielder,,,,
2853,91818,1991,SBW,조규제,,,,91 쌍방울 1차,91쌍방울
2854,91819,,,권영진,Pitcher,,,,
2855,91821,,,강길용,Pitcher,,,,
2856,91823,,,김상재,Infielder,,,,
2857,91831,1991,SBW,박성기,,,,91 쌍방울 특별지명,91쌍방울
2858,91833,,,김기덕,Pitcher,,,,
2859,91835,,,박기택,Outfielder,,,,
2860,91838,,,김경수,Infielder,,,,
2861,91848,1991,SBW,김원형,,,,91 쌍방울 고졸신인,91쌍방울
2862,91868,,,노춘섭,Pitcher,,,,
2863,91870,,,강남규,Outfielder,,,,
2864,91871,1989,MBC,최준호,Outfielder,,,,89MBC
2865,91872,,,고승훈,Outfielder,,,,
2866,91875,,,김정수,Infielder,,,,
2867,91876,,,유성기,Infielder,,,,
2868,91879,,,김형태,Infielder,,,,
2869,91884,,,김동수,Pitcher,,,,
2870,91899,,,박진석,Pitcher,,,,
2871,91960,,,임채섭,Infielder,,,,
2872,92201,,,조중석,Pitcher,,,,
2873,92202,1992,OB,권명철,,,,92 OB 2차 1라운드,92OB
2874,92204,1990,Pacific,조경택,,,,92 OB 고졸신인,90태평양
2875,92206,,,이전진,Infielder,,,,
2876,92207,1999,Doosan,안경현,Infielder,,,92 OB 2차,99두산
2877,92209,,,소상영,Infielder,,,,
2878,92210,,,김정규,Infielder,,,,
2879,92211,1992,OB,장원진,,,,,92OB
2880,92220,,,이상현,Pitcher,,,,
2881,92271,,,노석기,Pitcher,,,,
2882,92301,1992,Pacific,정민태,,,,,92태평양
2883,92302,1992,Pacific,안병원,,,,,92태평양
2884,92303,1992,Pacific,장광호,,,,,92태평양
2885,92304,,,이재주,Infielder,,,,
2886,92306,,,황윤성,Infielder,,,,
2887,92307,,,유영환,Infielder,,,,
2888,92308,,,이경호,Pitcher,,,,
2889,92309,,,서정민,Outfielder,,,,
2890,92310,,,장덕영,Outfielder,,,,
2891,92311,,,오상욱,Outfielder,,,,
2892,92313,,,김흥만,Pitcher,,,,
2893,92401,1992,Samsung,김태한,,,,92 삼성 1차,92삼성
2894,92402,,,박철수,Pitcher,,,,
2895,92403,,,오봉옥,Pitcher,,,,
2896,92404,,,곽채진,Pitcher,,,,
2897,92405,,,김정민,Catcher,,,,
2898,92406,,,박철희,Infielder,,,,
2899,92407,1992,Samsung,김태룡,,,,92 삼성 2차 7라운드,92삼성
2900,92408,,,전종진,Infielder,,,,
2901,92409,,,한기철,Outfielder,,,,
2902,92410,,,박광율,Outfielder,,,,
2903,92411,1992,Samsung,동봉철,,,,,92삼성
2904,92412,,,강두곤,Infielder,,,,
2905,92501,1992,Lotte,가득염,,,,,92롯데
2906,92502,,,김상현,Pitcher,,,,
2907,92503,,,이요섭,Pitcher,,,,
2908,92504,,,배숙현,Pitcher,,,,
2909,92506,1997,SBW,윤형배,,,,,97쌍방울
2910,92508,1992,Lotte,염종석,,,,,92롯데
2911,92509,1992,Lotte,강성우,,,,,92롯데
2912,92510,1992,Lotte,박계원,,,,,92롯데
2913,92511,,,김미호,Infielder,,,,
2914,92512,,,박지환,Infielder,,,,
2915,92514,,,이태환,Infielder,,,,
2916,92515,,,김행희,Infielder,,,,
2917,92517,,,곽재성,Pitcher,,,,
2918,92601,,,양승철,Pitcher,,,,
2919,92602,,,김봉영,Pitcher,,,,
2920,92607,,,김병조,Outfielder,,,,
2921,92608,,,김태동,Outfielder,,,,
2922,92609,,,구한성,Infielder,,,,
2923,92610,,,신경호,Outfielder,,,,
2924,92612,,,박재벌,Outfielder,,,,
2925,92701,1992,Binggrae,지연규,,,,92 빙그레 1차,92빙그레
2926,92702,,,김재성,Pitcher,,,,
2927,92704,1992,Binggrae,정민철,,,,,92빙그레
2928,92708,,,김홍집,Catcher,,,,
2929,92711,,,김일혁,Outfielder,,,,
2930,92712,,,신일호,Infielder,,,,
2931,92801,,,방극천,Pitcher,,,,
2932,92802,,,임창식,Pitcher,,,,
2933,92803,,,신현대,Pitcher,,,,
2934,92806,,,황태호,Pitcher,,,,
2935,92809,1991,SBW,박경완,,,,91 쌍방울 고졸신인,91쌍방울
2936,92812,,,유태영,Infielder,,,,
2937,92815,,,강효섭,Infielder,,,,
2938,92816,,,이상대,Outfielder,,,,
2939,92817,,,우효동,Outfielder,,,,
2940,92818,,,유영원,Infielder,,,,
2941,92901,1992,LG,차명석,,,,,92LG
2942,92904,,,김상모,Catcher,,,,
2943,92905,1992,LG,김정준,,,,,92LG
2944,92906,1992,LG,박종호,,,,92 LG 고졸신인,92LG
2945,92907,,,조병일,Outfielder,,,,
2946,92913,,,노종우,Pitcher,,,,
2947,92914,,,김유진,Pitcher,,,,
2948,92915,,,민원기,Pitcher,,,,
2949,93112,1993,LG,김정민,,,,93 LG 2차 1라운드,93LG
2950,93121,,,강봉수,Pitcher,,,,
2951,93122,,,당신상,Catcher,,,,
2952,93125,,,박재호,Outfielder,,,,
2953,93136,,,김경하,Outfielder,,,,
2954,93147,1993,LG,이상훈,,,,,93LG
2955,93150,,,최규하,Infielder,,,,
2956,93154,,,김태민,Outfielder,,,,
2957,93155,,,김혁섭,Pitcher,,,,
2958,93156,,,조한철,Pitcher,,,,
2959,93166,,,최승민,Pitcher,,,,
2960,93201,,,황일권,Infielder,,,,
2961,93217,,,박상근,Pitcher,,,,
2962,93219,,,김경원,,,,93 OB 2차,
2963,93225,1993,OB,이도형,,,,93 OB 고졸 신인,93OB
2964,93240,,,추성건,Infielder,,,,
2965,93242,1993,OB,김민호,,,,93 OB 2차,93OB
2966,93243,,,김종성,Outfielder,,,,
2967,93245,1993,OB,이용호,,,,,93OB
2968,93265,,,공유선,Infielder,,,,
2969,93309,,,손차훈,Infielder,,,,
2970,93311,,,김홍집,Pitcher,,,,
2971,93314,,,김갑중,Outfielder,,,,
2972,93332,,,김성준,Catcher,,,,
2973,93336,,,공의식,Outfielder,,,,
2974,93339,,,계기범,Outfielder,,,,
2975,93349,,,장용대,Outfielder,,,,
2976,93357,,,노승욱,Pitcher,,,,
2977,93362,,,김선우,Catcher,,,,
2978,93367,,,김민범,Pitcher,,,,
2979,93404,,,최홍주,Outfielder,,,,
2980,93410,1999,Haitai,양준혁,Outfielder,,,93 삼성 1차,99해태
2981,93411,,,정영규,Outfielder,,,,
2982,93417,,,박충식,Pitcher,,,,
2983,93424,,,강태윤,Outfielder,,,,
2984,93425,,,김종국,Pitcher,,,,
2985,93443,,,최병국,Infielder,,,,
2986,93453,1993,Samsung,김현욱,,,,,93삼성
2987,93475,,,최한경,Pitcher,,,,
2988,93494,,,이동수,,,,,
2989,93502,1993,Lotte,정호진,,,,,93롯데
2990,93523,,,송태일,,,,,
2991,93525,,,조규철,Infielder,,,,
2992,93547,,,김경환,Pitcher,,,,
2993,93550,,,김정훈,Pitcher,,,,
2994,93551,,,서정민,Pitcher,,,,
2995,93552,,,고성범,Pitcher,,,,
2996,93556,,,박기복,Outfielder,,,,
2997,93557,,,권재광,Outfielder,,,,
2998,93601,,,이용석,Outfielder,,,,
2999,93607,1993,Haitai,이종범,,,,93 해태 1차,93해태
3000,93612,,,김훈,Outfielder,,,,
3001,93621,,,이우혁,Pitcher,,,,
3002,93626,1993,Haitai,이대진,,,,93 해태 고졸신인,93해태
3003,93628,,,박진철,Pitcher,,,,
3004,93642,,,이재만,Pitcher,,,,
3005,93645,,,이민호,Outfielder,,,,
3006,93656,,,김지영,Catcher,,,,
3007,93662,,,지윤석,Catcher,,,,
3008,93670,,,오명종,Outfielder,,,,
3009,93677,,,조용수,Pitcher,,,,
3010,93705,,,허준,Infielder,,,,
3011,93715,1994,Hanwha,구대성,Pitcher,,,93 빙그레 1차,94한화
3012,93720,,,지화선,Outfielder,,,,
3013,93723,,,우태원,Infielder,,,,
3014,93726,,,고기성,Outfielder,,,,
3015,93728,,,노장진,Pitcher,,,,
3016,93731,,,김성열,Infielder,,,,
3017,93732,,,원현식,Catcher,,,,
3018,93748,,,이민호,Infielder,,,,
3019,93751,,,김정윤,Infielder,,,,
3020,93802,1994,SBW,정기창,,,,,94쌍방울
3021,93806,1993,SBW,한혁수,,,,,93쌍방울
3022,93807,1993,SBW,최태원,,,,93 쌍방울 2차 1라운드,93쌍방울
3023,93812,,,김충민,Catcher,,,,
3024,93817,,,성영재,Pitcher,,,,
3025,93838,,,박상수,Outfielder,,,,
3026,93862,,,강희석,Pitcher,,,,
3027,94105,,,박은우,Outfielder,,,,
3028,94106,1994,LG,류지현,,,,94 LG 1차,94LG
3029,94107,2005,SK,김재현,,,,94 LG 고졸 신인,05SK
3030,94126,,,신윤호,Pitcher,,,94 LG 고졸 신인,
3031,94132,1994,LG,최동수,,,,94 LG 2차,94LG
3032,94134,,,인현배,Pitcher,,,,
3033,94145,1994,LG,허문회,,,,94 해태 2차,94LG
3034,94161,,,박철홍,Pitcher,,,,
3035,94162,1994,LG,서용빈,,,,94 LG 2차,94LG
3036,94163,,,박창현,Pitcher,,,,
3037,94204,,,심정수,Outfielder,,,,
3038,94215,,,한태균,Pitcher,,,,
3039,94227,1994,OB,홍우태,,,,,94OB
3040,94228,1994,OB,류택현,,,,94 OB 1차,94OB
3041,94230,,,나영철,Pitcher,,,,
3042,94232,,,윤기수,Infielder,,,,
3043,94233,,,김광현,Catcher,,,,
3044,94250,,,함석원,Outfielder,,,,
3045,94252,,,조연제,Outfielder,,,,
3046,94255,,,김명호,Infielder,,,,
3047,94258,,,박종무,Outfielder,,,,
3048,94260,,,길랑균,Infielder,,,,
3049,94268,,,마원성,Pitcher,,,,
3050,94310,1994,Pacific,이숭용,,,,94 태평양 2차,94태평양
3051,94312,,,김성태,Catcher,,,,
3052,94315,,,최인선,Infielder,,,,
3053,94323,,,하득인,Infielder,,,,
3054,94330,1994,Pacific,최상덕,,,,,94태평양
3055,94333,,,곽병찬,Pitcher,,,,
3056,94338,,,문창환,Pitcher,,,,
3057,94353,,,임성주,Outfielder,,,,
3058,94364,1996,Hyundai,전준호,Pitcher,,,94 태평양 고졸신인,96현대
3059,94403,,,최찬욱,Outfielder,,,,
3060,94408,,,김실,,,,,
3061,94415,1994,Samsung,김태균,,,,94 삼성 2차,94삼성
3062,94419,,,감병훈,Pitcher,,,,
3063,94426,,,최익성,Outfielder,,,,
3064,94429,,,최용희,Pitcher,,,,
3065,94438,,,임채영,Catcher,,,,
3066,94444,,,박종호,Catcher,,,,
3067,94450,1994,Samsung,김한수,,,,,94삼성
3068,94476,,,조문식,Pitcher,,,,
3069,94490,,,하기룡,,,,,
3070,94495,1986,Chungbo,이철성,,,,,86청보
3071,94511,,,임수혁,Catcher,,,,
3072,94518,,,홍순기,Infielder,,,,
3073,94526,1994,Lotte,강상수,,,,,94롯데
3074,94528,1994,Lotte,주형광,,,,,94롯데
3075,94532,1991,LG,강진규,,,,,91LG
3076,94539,1994,Lotte,김종훈,,,,94 롯데 2차,94롯데
3077,94541,,,박태웅,Pitcher,,,,
3078,94545,,,박지철,Pitcher,,,,
3079,94549,,,윤민철,Pitcher,,,,
3080,94558,,,손동일,Outfielder,,,,
3081,94562,,,한성곤,Infielder,,,94 롯데 2차 4라운드 28순위,
3082,94602,,,유진우,Infielder,,,,
3083,94604,,,전성철,Infielder,,,,
3084,94629,1994,Haitai,이호준,,,,94 해태 고졸신인,94해태
3085,94641,,,최재영,Pitcher,,,,
3086,94663,,,배훈,Outfielder,,,,
3087,94706,1994,Hanwha,전형도,,,,94 한화 2차,94한화
3088,94724,1994,Hanwha,정진식,,,,,94한화
3089,94727,,,길배진,Pitcher,,,,
3090,94737,,,최호원,Pitcher,,,,
3091,94742,,,이요한,Catcher,,,,
3092,94745,,,박지상,Outfielder,,,,
3093,94747,,,김성한,Pitcher,,,,
3094,94749,,,신진수,Outfielder,,,,
3095,94801,,,이승환,Pitcher,,,,
3096,94812,,,김주성,Infielder,,,,
3097,94821,,,김민국,Pitcher,,,,
3098,94827,,,이군옥,Outfielder,,,,
3099,94834,,,유현승,Pitcher,,,,
3100,94836,1994,SBW,조원우,,,,94 쌍방울 2차,94쌍방울
3101,94841,,,고형욱,Pitcher,,,,
3102,94842,,,오진희,Catcher,,,,
3103,94843,1994,SBW,장재중,,,,94 쌍방울 대졸신인,94쌍방울
3104,94845,,,김성,Outfielder,,,,
3105,94851,,,유태준,Infielder,,,,
3106,94858,,,강석,Infielder,,,,
3107,95101,,,정현발,,,,,
3108,95103,,,조현,Outfielder,,,,
3109,95114,1995,LG,심재학,,,,,95LG
3110,95146,,,신국환,Infielder,,,,
3111,95157,,,김상우,Outfielder,,,,
3112,95158,1995,LG,권용관,Infielder,,,95 LG 고졸신인,95LG
3113,95159,,,방동민,Pitcher,,,,
3114,95160,,,강준기,Catcher,,,,
3115,95169,,,김정한,Outfielder,,,,
3116,95190,,,이동우,Infielder,,,,
3117,95199,,,박노식,Pitcher,,,,
3118,95208,,,정수근,Outfielder,,,,
3119,95218,,,여준홍,Pitcher,,,,
3120,95223,,,김유봉,Pitcher,,,,
3121,95233,,,서석영,Infielder,,,,
3122,95235,,,진필중,,,,,
3123,95236,,,송재용,Pitcher,,,,
3124,95247,,,최용호,Pitcher,,,,
3125,95269,,,이보형,Outfielder,,,,
3126,95273,,,양승호,,,,,
3127,95316,,,이용주,Infielder,,,,
3128,95318,,,위재영,Pitcher,,,,
3129,95319,,,김병철,Outfielder,,,,
3130,95322,,,박상일,Catcher,,,,
3131,95324,,,도명진,Catcher,,,,
3132,95327,,,김억만,Pitcher,,,,
3133,95409,1995,Samsung,김재걸,,,,95 삼성 2차,95삼성
3134,95411,,,홍광천,Infielder,,,,
3135,95422,,,김영진,Catcher,,,,
3136,95426,,,안윤호,Pitcher,,,,
3137,95436,1995,Samsung,이승엽,,,,95 삼성 고졸신인,95삼성
3138,95449,,,차상욱,Infielder,,,,
3139,95451,,,김경호,Catcher,,,,
3140,95458,,,김진삼,Infielder,,,,
3141,95459,1995,Samsung,박석진,,,,95 삼성 대졸신인,95삼성
3142,95468,1995,Samsung,김승관,,,,,95삼성
3143,95469,,,신성필,Pitcher,,,,
3144,95473,,,장형석,Pitcher,,,,
3145,95486,,,배대웅,Infielder,,,,
3146,95488,1984,Sammi,최계훈,,,,,84삼미
3147,95511,,,박보현,Pitcher,,,,
3148,95518,1995,Lotte,박현승,,,,,95롯데
3149,95544,,,양종성,Catcher,,,,
3150,95549,,,마해영,Infielder,,,,
3151,95552,,,김정열,Pitcher,,,,
3152,95554,,,장승익,Pitcher,,,,
3153,95557,,,박종일,Outfielder,,,,
3154,95558,,,김옥일,Outfielder,,,,
3155,95563,,,김성철,Outfielder,,,,
3156,95565,,,박부성,Pitcher,,,,
3157,95573,,,나광호,Outfielder,,,,
3158,95576,1982,Lotte,권두조,,,,,82롯데
3159,95601,,,이원식,Pitcher,,,,
3160,95650,,,최철민,Infielder,,,,
3161,95657,1995,Haitai,임창용,Pitcher,,,95 해태 고졸신인,95해태
3162,95665,,,이용훈,Pitcher,,,,
3163,95666,1995,Haitai,안상준,,,,95 해태 2차우선,95해태
3164,95670,,,남상규,Catcher,,,,
3165,95674,,,김형성,Infielder,,,,
3166,95678,,,추평호,Outfielder,,,,
3167,95710,,,김승권,Infielder,,,,
3168,95712,1995,Hanwha,강인권,,,,95 한화 2차우선,95한화
3169,95716,,,김영진,Infielder,,,,
3170,95728,,,신재웅,Pitcher,,,,
3171,95748,,,정의성,Pitcher,,,,
3172,95777,,,김경남,,,,,
3173,95819,,,김진철,Pitcher,,,,
3174,95835,,,심성보,Outfielder,,,,
3175,95837,,,하상도,Outfielder,,,,
3176,95838,,,박성진,Pitcher,,,,
3177,95853,,,송진호,Pitcher,,,,
3178,95858,,,장용,Pitcher,,,,
3179,95901,,,금광옥,,,,,
3180,95906,,,강만식,Pitcher,,,,
3181,95913,1982,OB,김우열,,,,,82OB
3182,95914,,,김준환,,,,,
3183,96113,,,김정훈,Pitcher,,,,
3184,96137,,,김도완,Pitcher,,,,
3185,96138,1996,LG,손혁,,,,,96LG
3186,96139,,,임노병,Infielder,,,,
3187,96142,,,이경원,Pitcher,,,,
3188,96144,1996,LG,오규택,,,,96 LG 2차 2라운드 15순위,96LG
3189,96149,,,이정길,Pitcher,,,,
3190,96165,,,이호균,Outfielder,,,,
3191,96172,1983,MBC,박철영,,,,,83MBC
3192,96174,,,김기진,Pitcher,,,,
3193,96213,,,박석안,Catcher,,,,
3194,96224,1996,OB,최기문,,,,,96OB
3195,96251,1999,Doosan,박명환,,,,96 OB 2차우선,99두산
3196,96252,,,한명윤,Pitcher,,,,
3197,96253,,,홍재호,Infielder,,,,
3198,96257,,,강영수,Outfielder,,,,
3199,96307,1996,Hyundai,박진만,,,,96 현대 2차우선,96현대
3200,96330,,,양윤기,Pitcher,,,,
3201,96340,1996,Hyundai,설종진,,,,96 현대 2차 2라운드 11순위,96현대
3202,96343,,,허유신,Infielder,,,,
3203,96345,1996,Hyundai,최원호,,,,96 현대 1차,96현대
3204,96346,1996,Hyundai,장정석,,,,,96현대
3205,96354,,,김형남,Catcher,,,,
3206,96356,,,안명성,Infielder,,,,
3207,96358,,,김동현,Infielder,,,,
3208,96362,2003,KIA,박재홍,Outfielder,,,92 해태 1차,03KIA
3209,96408,,,박규대,Outfielder,,,,
3210,96411,1996,Samsung,전병호,,,,,96삼성
3211,96426,,,박태순,Pitcher,,,,
3212,96441,1996,Samsung,정경배,,,,96 삼성 2차 5라운드 37순위,96삼성
3213,96447,,,최재호,Pitcher,,,,
3214,96456,,,임학수,Infielder,,,,
3215,96460,,,박근영,Catcher,,,,
3216,96462,1996,Samsung,정현욱,,,,96 삼성 2차 3라운드 21순위,96삼성
3217,96463,,,김헌수,Outfielder,,,,
3218,96465,2003,Doosan,정성훈,Pitcher,,,96 삼성 2차 11라운드 85순위,03두산
3219,96467,,,하춘동,Outfielder,,,,
3220,96468,,,이계성,Outfielder,,,,
3221,96470,,,최창양,Pitcher,,,,
3222,96471,,,정순명,Pitcher,,,,
3223,96473,1982,Sammi,김무관,,,,,82삼미
3224,96480,,,백인천,,,,,
3225,96503,1996,Lotte,김대익,,,,,96롯데
3226,96513,,,유필선,Outfielder,,,,
3227,96527,,,김영복,Pitcher,,,,
3228,96542,,,배정훈,Catcher,,,,
3229,96546,,,정학수,Infielder,,,,
3230,96566,,,이재섭,Pitcher,,,,
3231,96570,,,차명주,Pitcher,,,,
3232,96610,1996,Haitai,장성호,Infielder,,,96 해태 2차 1라운드 6순위,96해태
3233,96611,,,김상진,Pitcher,,,,
3234,96616,1996,Haitai,김종국,,,,96 해태 1차,96해태
3235,96624,,,황성기,Catcher,,,,
3236,96631,,,박철웅,Pitcher,,,,
3237,96635,,,권오성,Catcher,,,,
3238,96653,,,지승준,Outfielder,,,,
3239,96654,,,이동욱,Infielder,,,,
3240,96666,,,우승진,Infielder,,,,
3241,96673,,,김종윤,,,,,
3242,96704,,,조효상,Outfielder,,,,
3243,96706,,,오중석,Infielder,,,,
3244,96713,,,정영환,Pitcher,,,,
3245,96720,1996,Hanwha,이상열,Pitcher,,,96 한화 2차우선,96한화
3246,96722,2008,Samsung,심광호,,,,96 한화 2차 우선,08삼성
3247,96723,1996,Hanwha,홍원기,,,,96 한화 1차,96한화
3248,96725,,,김대헌,Outfielder,,,,
3249,96734,1996,Hanwha,이영우,,,,,96한화
3250,96742,,,엄종수,Catcher,,,,
3251,96750,,,권오영,Infielder,,,,
3252,96761,1996,Hanwha,송지만,,,,96 한화 2차 3라운드 20순위,96한화
3253,96766,1996,Hanwha,임수민,,,,,96한화
3254,96777,,,김수연,Outfielder,,,,
3255,96786,1982,Samsung,손상득,,,,,82삼성
3256,96804,,,김선섭,Infielder,,,,
3257,96806,,,석수철,Infielder,,,,
3258,96822,,,정원배,Catcher,,,,
3259,96824,,,최정환,Pitcher,,,,
3260,96825,,,김현민,Outfielder,,,,
3261,96847,1996,SBW,박주언,,,,,96쌍방울
3262,96849,,,정수찬,Pitcher,,,,
3263,96851,,,신영균,Pitcher,,,,
3264,96852,,,박경호,Infielder,,,,
3265,96855,,,임종수,Outfielder,,,,
3266,96856,,,이봉우,Infielder,,,,
3267,96860,,,진정민,Outfielder,,,,
3268,96869,,,김형주,Pitcher,,,,
3269,97103,1997,LG,손지환,,,,97 LG 2차우선,97LG
3270,97109,1997,LG,이병규,,,,97 LG 1차,97LG
3271,97111,,,김민기,Pitcher,,,97 LG 2차우선,
3272,97126,,,장문석,Pitcher,,,,
3273,97133,,,임선동,Pitcher,,,,
3274,97140,,,전승남,Pitcher,,,,
3275,97150,,,이준용,Infielder,,,,
3276,97154,,,윤인수,Outfielder,,,,
3277,97157,,,안재만,Infielder,,,,
3278,97168,,,신창수,Pitcher,,,,
3279,97198,,,배수희,Outfielder,,,,
3280,97202,1997,OB,진갑용,,,,97 OB 2차 1라운드 1순위,97OB
3281,97204,,,강규철,Infielder,,,,
3282,97219,,,문희성,Outfielder,,,,
3283,97230,,,이경필,Pitcher,,,,
3284,97236,,,김영수,Pitcher,,,,
3285,97238,,,김환조,Pitcher,,,,
3286,97249,,,강신창,Outfielder,,,,
3287,97259,,,김도균,Outfielder,,,,
3288,97268,,,김도형,Outfielder,,,,
3289,97300,1997,Hyundai,김일경,,,,97 현대 2차 2라운드 16순위,97현대
3290,97335,,,조승현,Infielder,,,,
3291,97336,1997,Hyundai,최영필,,,,97 현대 1차,97현대
3292,97350,1997,Hyundai,정수성,,,,97 현대 2차 12라운드 95순위,97현대
