playerID,birthYear,birthMonth,birthDay,nationality,nameLast,nameFirst,nameGiven,weight,height,bats,throws,position
53058,2004,1,26,Korea,Jung,Jun-Yeong,Jung Jun-Yeong,161,68,L,L,Outfielder
53105,2000,2,3,Korea,Song,Dae-Hyeon,Song Dae-Hyeon,181,71,R,R,Infielder
53123,1993,10,14,USA,Dean,Austin,Dean Austin,214,72,R,R,Infielder
53139,2004,3,27,Korea,Park,Myeong-Geun,Park Myeong-Geun,165,69,R,R,Pitcher
53144,2004,5,21,Korea,Kim,Beom-Seok,Kim Beom-Seok,243,70,R,R,Infielder
53164,2004,7,9,Korea,Kim,Dong-Gyu,Kim Dong-Gyu,220,76,R,R,Pitcher
53204,2002,10,21,Korea,Park,Min-Jun,Park Min-Jun,209,72,R,R,Catcher
53211,1993,2,24,USA,Rojas,Mel,Rojas Mel,198,72,L,R,Outfielder
53233,1996,6,4,USA,Dylan,File,Dylan File,203,73,R,R,Pitcher
53259,2004,6,3,Korea,Choi,Jun-Ho,Choi Jun-Ho,198,74,R,R,Pitcher
53262,2002,1,1,Korea,Kim,Yu-Seong,Kim Yu-Seong,216,75,R,R,Pitcher
53296,2000,11,14,Korea,Yoon,Jun-Ho,Yoon Jun-Ho,205,70,R,R,Catcher
53298,2000,1,4,Korea,Baek,Seung-U,Baek Seung-U,209,72,L,L,Pitcher
53300,2004,7,21,Korea,Oh,Sang-Won,Oh Sang-Won,181,72,R,R,Pitcher
53301,2004,2,8,Korea,Park,Yun-Seong,Park Yun-Seong,212,72,R,R,Pitcher
53302,2004,7,2,Korea,Lee,Seung-Won,Lee Seung-Won,165,73,R,R,Infielder
53303,2000,6,30,Korea,Song,Jae-Seon,Song Jae-Seon,161,69,R,R,Outfielder
53305,2004,4,21,Korea,Park,Seong-Bin,Park Seong-Bin,207,70,R,R,Catcher
53309,2000,8,17,Korea,Seo,Yu-Sin,Seo Yu-Sin,168,69,R,R,Infielder
53312,2004,11,7,Korea,Kim,Geon-Hui,Kim Geon-Hui,212,73,R,R,Catcher
53322,1994,11,18,USA,McKinney,Billy,McKinney Billy,183,71,L,L,Pitcher
53327,1995,5,19,USA,Dawson,Ronnie,Dawson Ronnie,220,72,L,R,Outfielder
53344,2004,7,15,Korea,Kim,Dong-Heon,Kim Dong-Heon,201,72,R,R,Catcher
53375,1996,1,30,Panama,Jurado,Ariel,Jurado Ariel,240,74,R,R,Pitcher
53400,2004,7,26,Korea,Kim,Jae-Sang,Kim Jae-Sang,187,70,L,R,Infielder
53404,2004,10,11,Korea,Ryu,Seung-Min,Ryu Seung-Min,203,72,L,L,Outfielder
53455,2004,8,14,Korea,Lee,Ho-Seong,Lee Ho-Seong,192,72,R,R,Pitcher
53460,2000,10,13,Korea,Kang,Jun-Seo,Kang Jun-Seo,187,72,R,R,Infielder
53469,2004,5,28,Korea,Park,Gwon-Hu,Park Gwon-Hu,176,72,R,R,Pitcher
53505,2000,3,1,Korea,Yoon,Su-Nyeong,Yoon Su-Nyeong,161,68,L,R,Outfielder
53506,1992,2,28,USA,Goodrum,Niko,Goodrum Niko,218,75,R,R,Infielder
53546,1989,5,24,USA,Wilkerson,Tyler,Wilkerson Tyler,229,74,R,R,Pitcher
53554,2004,5,9,Korea,Kim,Min-Seok,Kim Min-Seok,183,73,L,R,Outfielder
53560,2000,4,14,Korea,Seok,Sang-Ho,Seok Sang-Ho,225,72,R,R,Pitcher
53562,2004,6,2,Korea,Lee,Jin-Ha,Lee Jin-Ha,216,76,R,R,Pitcher
53568,2004,11,16,Korea,Jung,Dae-Seon,Jung Dae-Seon,194,73,R,R,Infielder
53569,2000,3,24,Korea,Seo,Dong-Uk,Seo Dong-Uk,194,69,R,R,Catcher
53587,2000,6,26,Korea,Bae,Yeong-Bin,Bae Yeong-Bin,154,70,R,R,Infielder
53594,2004,2,21,Korea,Lee,Tae-Yeon,Lee Tae-Yeon,196,71,L,L,Pitcher
53596,2004,12,30,Korea,Jang,Se-Jin,Jang Se-Jin,176,70,L,L,Pitcher
53609,2004,4,12,Korea,Kwak,Do-Gyu,Kwak Do-Gyu,198,73,L,L,Pitcher
53613,2004,4,20,Korea,Yoon,Yeong-Cheol,Yoon Yeong-Cheol,192,74,L,L,Pitcher
53645,1996,12,18,Dominica Republic,Medina,Adonis,Medina Adonis,185,73,R,R,Pitcher
53659,2004,5,21,Korea,Jung,Hae-Won,Jung Hae-Won,192,73,R,R,Infielder
53664,1994,10,29,USA,Anderson,Shaun,Anderson Shaun,225,76,R,R,Pitcher
53665,1994,10,31,Venezuela,Sanchez,Mario,Sanchez Mario,165,73,R,R,Pitcher
53712,1992,5,17,USA,O'Grady,Shane,O'Grady Shane,214,74,L,R,Outfielder
53714,1997,4,11,Venezuela,Sanchez,Ricardo,Sanchez Ricardo,218,70,L,L,Pitcher
53716,1993,9,8,USA,Williams,Reggie,Williams Reggie,214,75,L,L,Outfielder
53734,1990,4,12,USA,Smith,Josh,Smith Josh,225,76,R,R,Pitcher
53754,2004,5,31,Korea,Kim,Seo-Hyeon,Kim Seo-Hyeon,190,74,R,R,Pitcher
53764,2004,4,20,Korea,Moon,Hyeon-Bin,Moon Hyeon-Bin,181,69,L,R,Infielder
53795,2004,2,2,Korea,Lee,Min-Jun,Lee Min-Jun,163,73,R,R,Infielder
53825,1988,8,1,Cuba,Elias,Roenis,Elias Roenis,203,73,L,L,Pitcher
53827,1991,1,31,Cuba,Heredia,Guillermo,Heredia Guillermo,194,70,R,L,Outfielder
53833,1995,10,12,USA,McCarthy,Joe,McCarthy Joe,183,68,L,L,Pitcher
53844,2000,5,8,Korea,Kim,Geon-Ung,Kim Geon-Ung,260,73,R,R,Infielder
53865,2004,3,7,Korea,Kim,Jeong-Min,Kim Jeong-Min,165,71,L,L,Outfielder
53892,2004,9,11,Korea,Lee,Ro-Un,Lee Ro-Un,231,73,R,R,Pitcher
53898,2004,5,28,Korea,Song,Yeong-Jin,Song Yeong-Jin,198,73,R,R,Pitcher
53909,1994,11,30,USA,Tully,Tanner,Tully Tanner,203,72,L,L,Pitcher
53913,1993,2,25,USA,Fedde,Erick,Fedde Erick,203,76,R,R,Pitcher
53919,2004,4,21,Korea,Shin,Yeong-U,Shin Yeong-U,185,72,R,R,Pitcher
53927,1994,10,24,USA,Widener,Taylor,Widener Taylor,203,72,L,R,Pitcher
53955,1995,9,5,USA,Martin,Jason,Martin Jason,183,69,L,R,Outfielder
53973,2004,5,11,Korea,Mok,Ji-Hun,Mok Ji-Hun,183,71,R,R,Pitcher
53991,2003,10,11,Korea,Shin,Yong-Seok,Shin Yong-Seok,201,71,R,R,Catcher
53992,2004,4,26,Korea,Park,Han-Gyeol,Park Han-Gyeol,198,71,R,R,Outfielder
53996,2000,3,27,Korea,Lee,Jun-Ho,Lee Jun-Ho,187,71,R,R,Pitcher
54063,2004,10,16,Korea,Won,Sang-Hyeon,Won Sang-Hyeon,183,72,R,R,Pitcher
54064,2005,7,18,Korea,Yuk,Cheong-Myeong,Yuk Cheong-Myeong,198,73,R,R,Pitcher
54112,2001,6,14,Korea,Choi,Myeong-Gyeong,Choi Myeong-Gyeong,176,70,L,R,Outfielder
54119,1995,5,3,Venezuela,Hernandez,Jose,Hernandez Jose,214,73,R,R,Pitcher
54134,1991,5,16,USA,Enns,Dietrich,Enns Dietrich,209,73,L,L,Pitcher
54148,2001,2,5,Korea,Jin,U-Yeong,Jin U-Yeong,214,74,R,R,Pitcher
54149,2003,1,1,Korea,Jung,Ji-Heon,Jung Ji-Heon,187,71,R,R,Pitcher
54156,2000,2,15,Korea,Son,Yong-Jun,Son Yong-Jun,187,70,R,R,Infielder
54164,2001,11,7,Korea,Kim,Dae-Won,Kim Dae-Won,154,68,R,R,Infielder
54166,2004,8,4,Korea,Kim,Hyeon-Jong,Kim Hyeon-Jong,187,73,R,R,Outfielder
54205,2005,8,4,Korea,Yeo,Dong-Geon,Yeo Dong-Geon,165,69,R,R,Infielder
54213,2003,7,2,Korea,Park,Ji-Ho,Park Ji-Ho,218,71,L,L,Pitcher
54214,2001,8,21,Korea,Jeon,Da-Min,Jeon Da-Min,165,70,L,R,Outfielder
54219,2005,3,25,Korea,Ryu,Hyeon-Jun,Ryu Hyeon-Jun,203,72,R,R,Catcher
54236,2005,3,3,Korea,Lim,Jong-Seong,Lim Jong-Seong,198,72,R,R,Infielder
54243,1998,9,17,Canada,Balazovic,Jordan,Balazovic Jordan,214,77,R,R,Pitcher
54263,2005,6,3,Korea,Kim,Taek-Yeon,Kim Taek-Yeon,194,71,R,R,Pitcher
54295,1995,7,9,Canada,Young,Jared ,Young Jared ,198,73,L,R,Outfielder
54304,2004,5,28,Korea,Park,Beom-Jun,Park Beom-Jun,165,72,L,R,Pitcher
54305,2005,4,17,Korea,Lee,Jae-Sang,Lee Jae-Sang,187,72,R,R,Infielder
54306,2005,5,28,Korea,Shim,Hwi-Yun,Shim Hwi-Yun,185,72,R,R,Infielder
54307,2000,3,31,Korea,Won,Seong-Jun,Won Seong-Jun,176,71,L,R,Outfielder
54319,2005,3,7,Korea,Kim,Yun-Ha,Kim Yun-Ha,198,73,R,R,Pitcher
54344,2001,6,21,Korea,Ko,Yeong-U,Ko Yeong-U,176,68,R,R,Infielder
54354,1996,12,10,Venezuela,Jesus,Enmanuel,Jesus Enmanuel,229,76,L,L,Pitcher
54362,2005,5,7,Korea,Jeon,Jun-Pyo,Jeon Jun-Pyo,198,73,R,R,Pitcher
54363,2005,10,22,Korea,Son,Hyeon-Gi,Son Hyeon-Gi,194,74,L,L,Pitcher
54368,2004,2,27,Korea,Kim,Yeon-Ju,Kim Yeon-Ju,165,69,R,R,Pitcher
54394,2005,1,8,Korea,Song,Ji-Hu,Song Ji-Hu,163,69,R,R,Infielder
54400,1996,11,19,Dominica Republic,Diaz,Lewin,Diaz Lewin,231,74,L,L,Infielder
54401,2001,10,15,Korea,Kim,Dae-Ho,Kim Dae-Ho,220,73,R,R,Pitcher
54404,2005,7,13,Korea,Yuk,Seon-Yeop,Yuk Seon-Yeop,198,75,R,R,Pitcher
54408,2003,2,6,Korea,Yang,Do-Geun,Yang Do-Geun,159,68,R,R,Infielder
54424,1994,12,15,USA,MacKinnon,David,MacKinnon David,223,74,R,R,Infielder
54443,1996,11,2,Dominica Republic,Reyes,Franklyn,Reyes Franklyn,249,78,R,R,Pitcher
54444,1997,10,10,USA,Cardenas,Ruben,Cardenas Ruben,205,73,R,R,Outfielder
54452,1996,1,24,USA,Seibold,Connor,Seibold Connor,209,74,R,R,Pitcher
54460,2005,7,16,Korea,Kim,Ho-Jin,Kim Ho-Jin,185,72,R,R,Infielder
54467,2005,5,9,Korea,Jung,Min-Seong,Jung Min-Seong,216,72,R,R,Pitcher
54503,2005,5,27,Korea,Park,Jun-U,Park Jun-U,207,75,R,R,Pitcher
54506,2003,10,19,Korea,Kang,Seung-Gu,Kang Seung-Gu,183,71,R,R,Catcher
54507,2001,5,20,Korea,Baek,Du-San,Baek Du-San,209,71,R,R,Catcher
54529,1994,10,5,Venezuela,Reyes,Victor,Reyes Victor,192,77,R,R,Outfielder
54537,2001,5,10,Korea,Jung,Hyeon-Su,Jung Hyeon-Su,185,71,L,L,Pitcher
54561,2005,8,15,Korea,Jeon,Mi-Reu,Jeon Mi-Reu,220,74,R,R,Pitcher
54567,2005,4,12,Korea,Kang,Seong-U,Kang Seong-U,170,72,R,R,Infielder
54595,2005,2,22,Korea,Lee,Seon-U,Lee Seon-U,163,71,R,R,Outfielder
54598,2004,3,20,Korea,Lee,Ho-Jun,Lee Ho-Jun,159,68,L,R,Infielder
54608,2003,7,8,Korea,Kim,Min-Jae,Kim Min-Jae,187,74,R,R,Pitcher
54612,1994,9,9,USA,Crowe,Wil,Crowe Wil,238,73,R,R,Pitcher
54614,2003,4,25,Korea,Kim,Du-Hyeon,Kim Du-Hyeon,176,70,R,R,Infielder
54615,1993,3,27,USA,Stout,James,Stout James,203,75,L,L,Pitcher
54640,1993,2,8,USA,Naile,James,Naile James,183,76,R,R,Pitcher
54645,2002,9,8,Korea,Kim,Min-Ju,Kim Min-Ju,187,72,R,R,Pitcher
54664,1996,7,25,USA,Aldred,Thomas,Aldred Thomas,205,75,L,L,Pitcher
54666,1995,6,3,USA,Lauer,Eric,Lauer Eric,207,75,R,L,Pitcher
54705,2001,1,5,Korea,Kim,Do-Bin,Kim Do-Bin,209,75,R,R,Pitcher
54720,1996,7,18,Panama,Barria,Jaime,Barria Jaime,209,73,R,R,Pitcher
54729,2005,8,22,Korea,Hwang,Jun-Seo,Hwang Jun-Seo,172,73,L,L,Pitcher
54730,1998,11,10,Venezuela,Perlaza,Yonathan,Perlaza Yonathan,194,69,R,R,Outfielder
54755,1996,12,10,USA,Weiss,Ryan,Weiss Ryan,209,76,R,R,Pitcher
54768,2004,11,2,Korea,Cho,Dong-Uk,Cho Dong-Uk,181,75,L,L,Pitcher
54795,1999,10,16,Korea,Hwang,Yeong-Muk,Hwang Yeong-Muk,176,70,L,R,Infielder
54802,2005,7,26,Korea,Park,Gi-Ho,Park Gi-Ho,176,72,R,R,Pitcher
54803,2003,10,16,Korea,Choi,Hyeon-Seok,Choi Hyeon-Seok,198,73,R,R,Pitcher
54804,1995,7,3,USA,Dugger,Robert,Dugger Robert,183,72,R,R,Pitcher
54805,2005,7,12,Korea,Park,Ji-Hwan,Park Ji-Hwan,165,72,R,R,Infielder
54807,2003,12,29,Korea,Park,Seong-Bin,Park Seong-Bin,203,74,R,R,Pitcher
54812,2003,1,3,Korea,Jung,Jun-Jae,Jung Jun-Jae,150,65,L,R,Infielder
54815,2001,10,24,Korea,Jung,Hyeon-Seung,Jung Hyeon-Seung,176,71,L,L,Outfielder
54833,1994,3,22,USA,Anderson,Shaun,Anderson Shaun,183,76,R,R,Pitcher
54843,2001,6,4,Japan,Shirakawa,Keisho,Shirakawa Keisho,194,71,R,R,Pitcher
54900,2005,7,16,Korea,Lim,Sang-Hyeon,Lim Sang-Hyeon,196,72,R,R,Pitcher
54903,2005,3,31,Korea,Choi,U-Seok,Choi U-Seok,198,75,R,R,Pitcher
54904,2002,1,5,Korea,Son,Ju-Hwan,Son Ju-Hwan,187,70,R,R,Pitcher
54905,2005,4,4,Korea,Kim,Se-Hun,Kim Se-Hun,170,69,R,R,Infielder
54913,2001,9,7,Korea,Kim,Min-Gyu,Kim Min-Gyu,185,72,R,R,Pitcher
54920,1994,9,17,USA,Castano,Daniel,Castano Daniel,229,75,L,L,Pitcher
54930,1992,11,23,USA,Hart,John,Hart John,198,77,L,L,Pitcher
54944,1991,3,26,USA,Davidson,Matt,Davidson Matt,229,75,R,R,Infielder
55138,1999,1,25,Australia,Wynne,Cohen,Wynne Cohen,190,76,R,R,Pitcher
55146,1993,12,26,Venezuela,Chirinos,Yonny,Chirinos Yonny,225,74,R,R,Pitcher
55167,2005,1,14,Korea,Kim,Yeong-U,Kim Yeong-U,198,73,R,R,Pitcher
55208,1992,12,4,USA,Cave,Jake,Cave Jake,198,72,L,L,Outfielder
55215,2003,5,1,Korea,Yang,Jae-Hun,Yang Jae-Hun,196,73,R,R,Pitcher
55239,1996,4,23,USA,Logue,Zach,Logue Zach,185,72,L,L,Pitcher
55252,2006,7,13,Korea,Park,Jun-Sun,Park Jun-Sun,176,71,R,R,Infielder
55257,1994,1,31,USA,Irvin,Cole,Irvin Cole,225,76,L,L,Pitcher
55267,2006,9,11,Korea,Hong,Min-Gyu,Hong Min-Gyu,192,72,L,R,Pitcher
55300,2002,7,17,Korea,Son,Him-Chan,Son Him-Chan,194,75,R,R,Pitcher
55301,2001,3,2,Korea,Lee,Jun-U,Lee Jun-U,205,72,R,R,Pitcher
55313,2006,4,13,Korea,Jung,Hyeon-U,Jung Hyeon-U,201,71,L,L,Pitcher
55322,1995,7,9,USA,Rosenberg,Kenny,Rosenberg Kenny,198,73,L,L,Pitcher
55359,2006,12,22,Korea,Kim,Seo-Jun,Kim Seo-Jun,183,74,L,R,Pitcher
55370,2006,8,15,Korea,Yang,Hyeon-Jong,Yang Hyeon-Jong,185,70,R,R,Infielder
55371,2005,11,4,Korea,Kwon,Hyeok-Bin,Kwon Hyeok-Bin,165,73,R,R,Infielder
55392,2006,11,27,Korea,Eo,Jun-Seo,Eo Jun-Seo,192,72,L,R,Infielder
55393,2005,11,10,Korea,Yeo,Dong-Uk,Yeo Dong-Uk,198,71,R,R,Infielder
55396,2006,10,20,Korea,Yoon,Hyeon,Yoon Hyeon,198,74,R,R,Pitcher
55397,2006,3,2,Korea,Jeon,Tae-Hyeon,Jeon Tae-Hyeon,181,71,L,R,Infielder
55438,2006,3,3,Korea,Shim,Jae-Hun,Shim Jae-Hun,176,71,R,R,Infielder
55440,2006,3,10,Korea,Ham,Su-Ho,Ham Su-Ho,194,71,L,L,Outfielder
55455,2006,1,1,Korea,Bae,Chan-Seung,Bae Chan-Seung,187,71,L,L,Pitcher
55536,1996,3,25,USA,Davidson,Matt,Davidson Matt,214,74,L,L,Pitcher
55563,2006,1,23,Korea,Park,Jae-Yeop,Park Jae-Yeop,203,72,R,R,Catcher
55568,2006,1,21,Korea,Park,Se-Hyeon,Park Se-Hyeon,194,72,R,R,Pitcher
55633,1994,10,17,USA,Oller,Adam,Oller Adam,225,76,R,R,Pitcher
55636,2006,12,8,Korea,Park,Jae-Hyeon,Park Jae-Hyeon,161,71,L,R,Outfielder
55645,1991,8,27,USA,Wisdom,Patrick,Wisdom Patrick,218,74,R,R,Infielder
55712,2002,7,23,Korea,Lee,Seung-Hyeon,Lee Seung-Hyeon,170,68,L,R,Infielder
55730,1994,4,25,USA,Ponce,Cody,Ponce Cody,254,78,R,R,Pitcher
55734,1997,11,25,Dominica Republic,Florial,Estevan,Florial Estevan,194,73,L,R,Outfielder
55743,2006,11,7,Korea,Jung,U-Ju,Jung U-Ju,194,72,R,R,Pitcher
55764,2006,5,13,Korea,Kwon,Min-Gyu,Kwon Min-Gyu,198,74,L,L,Pitcher
55832,2006,11,21,Korea,Lee,Yul-Ye,Lee Yul-Ye,198,72,R,R,Catcher
55844,1992,4,9,USA,McBroom,Ryan,McBroom Ryan,218,75,R,L,Outfielder
55855,1994,12,28,USA,White,Tyler,White Tyler,209,75,R,R,Pitcher
55897,2001,11,23,Korea,Hong,Dae-In,Hong Dae-In,168,69,L,R,Infielder
55903,1996,7,9,USA,O'Riley,Garrett,O'Riley Garrett,220,75,R,R,Pitcher
55912,1997,5,23,USA,Allen,Logan,Allen Logan,231,73,L,L,Pitcher
55995,2006,10,26,Korea,Kim,Tae-Hun,Kim Tae-Hun,194,74,R,R,Pitcher
60032,1987,7,22,Korea,Kim,Jong-Chan,Kim Jong-Chan,225,74,R,R,Outfielder
60100,1988,5,9,Korea,Baek,Jin-U,Baek Jin-U,174,70,R,R,
60102,1986,3,17,Korea,Lee,Tae-Won,Lee Tae-Won,172,70,R,R,Catcher
60105,1991,7,29,Korea,Bae,Min-Gwan,Bae Min-Gwan,205,73,R,R,Pitcher
60139,1981,7,12,USA,Dumatrait,Phil ,Dumatrait Phil ,203,74,R,L,Pitcher
60140,1987,5,13,Korea,Shin,Jeong-Rak,Shin Jeong-Rak,172,70,L,R,Pitcher
60146,1991,11,20,Korea,Lee,Seung-Hyeon,Lee Seung-Hyeon,203,71,R,R,Pitcher
60154,1983,2,23,Mexico,Gonzalez,Edgar,Gonzalez Edgar,216,74,R,R,Pitcher
60156,1974,10,21,Japan,Okamoto,Shinya,Okamoto Shinya,209,72,R,R,Pitcher
60164,1991,7,12,Korea,Yoo,Gyeong-Guk,Yoo Gyeong-Guk,172,70,R,R,Pitcher
60181,1988,2,20,Korea,Kim,Ji-Yong,Kim Ji-Yong,190,69,R,R,
60184,1991,5,17,Korea,Kim,Chang-Hyeok,Kim Chang-Hyeok,176,70,R,R,Catcher
60198,1992,2,23,Korea,Lee,Seong-Jin,Lee Seong-Jin,190,71,R,R,Pitcher
60240,1980,10,27,Dominica Republic,Jimenez,Kelvin,Jimenez Kelvin,196,74,R,R,Pitcher
60255,1991,2,5,Korea,Jang,Min-Ik,Jang Min-Ik,218,81,L,L,Pitcher
60263,1990,10,4,Korea,Lee,Jae-Hak,Lee Jae-Hak,185,71,R,R,Pitcher
60264,1991,7,19,Korea,Jung,Dae-Hyeon,Jung Dae-Hyeon,214,73,L,L,Pitcher
60288,1991,10,22,Korea,Kim,Eung-Min,Kim Eung-Min,198,70,R,R,
60296,1987,3,1,Korea,Kim,Dong-Gil,Kim Dong-Gil,170,70,R,R,Infielder
60304,1987,3,10,Korea,Lee,Chang-Seop,Lee Chang-Seop,170,72,R,R,Infielder
60329,1977,3,15,Australia,Burnside,Adrian,Burnside Adrian,209,75,L,L,Pitcher
60336,1991,11,9,Korea,Moon,Seong-Hyeon,Moon Seong-Hyeon,196,72,R,R,Pitcher
60337,1991,5,8,Korea,Kim,Dae-Yu,Kim Dae-Yu,203,74,L,L,Pitcher
60339,1991,10,2,Korea,Kim,Geon-Tae,Kim Geon-Tae,185,73,R,R,
60340,1987,10,29,Korea,Jang,Jong-Deok,Jang Jong-Deok,201,72,R,R,Infielder
60342,1987,2,7,Korea,Jung,Hoe-Chan,Jung Hoe-Chan,231,76,R,R,Pitcher
60343,1987,5,11,Korea,Lee,Hae-Chang,Lee Hae-Chang,187,72,R,R,
60404,1988,7,11,Korea,Song,Ju-Ho,Song Ju-Ho,165,71,L,R,Outfielder
60430,1978,2,12,USA,Redding,Tim,Redding Tim,220,71,R,R,Pitcher
60439,1986,10,20,Korea,Lee,Gyu-Dae,Lee Gyu-Dae,192,72,L,R,Pitcher
60441,1987,5,13,Korea,Lim,Jin-U,Lim Jin-U,216,73,R,R,Pitcher
60456,1988,1,2,Korea,Baek,Sang-Won,Baek Sang-Won,168,70,L,R,Infielder
60457,1988,1,21,Korea,Kim,Hyeon-U,Kim Hyeon-U,245,73,R,R,Pitcher
60464,1991,7,31,Korea,Moon,Seon-Yeop,Moon Seon-Yeop,176,69,L,L,Outfielder
60496,1990,11,13,Korea,Kim,Dong-Eun,Kim Dong-Eun,165,69,R,R,Infielder
60523,1987,7,18,Korea,Jung,Hun,Jung Hun,187,71,R,R,Infielder
60526,1987,5,17,Korea,Byeon,Yong-Seon,Byeon Yong-Seon,165,72,L,R,Catcher
60558,1991,11,18,Korea,Oh,Tae-Gon,Oh Tae-Gon,194,73,R,R,Outfielder
60559,1989,3,10,Korea,Park,Si-Yeong,Park Si-Yeong,203,71,R,R,Pitcher
60566,1989,2,5,Korea,Lee,Sang-Ho,Lee Sang-Ho,181,71,R,R,Infielder
60594,1982,10,4,USA,Sadowski,Brian,Sadowski Brian,194,76,R,R,Pitcher
60605,1987,5,10,Korea,Hong,Jae-Ho,Hong Jae-Ho,174,71,R,R,Infielder
60630,1987,9,28,Korea,Kim,Tae-Hun,Kim Tae-Hun,168,73,R,R,Catcher
60634,1991,10,8,Korea,Lim,Gi-Jun,Lim Gi-Jun,190,72,L,L,Pitcher
60635,1991,4,27,Korea,Lee,Jeong-Hun,Lee Jeong-Hun,192,72,R,R,Pitcher
60636,1991,9,20,Korea,Shim,Dong-Seop,Shim Dong-Seop,205,73,L,L,Pitcher
60648,1991,6,30,Korea,Lee,In-Haeng,Lee In-Haeng,185,73,L,R,
60649,1982,3,13,USA,Wright,Matt,Wright Matt,198,76,R,R,Pitcher
60655,1987,7,15,Korea,Lim,Han-Yong,Lim Han-Yong,165,71,L,R,Outfielder
60658,1986,12,21,Korea,Choi,Byeong-Yeon,Choi Byeong-Yeon,183,70,R,R,Infielder
60667,1986,5,8,Korea,Lee,Jong-Hwan,Lee Jong-Hwan,198,69,L,L,Outfielder
60693,1987,9,7,Korea,Lee,Jun-Ho,Lee Jun-Ho,196,72,R,R,Outfielder
60697,1979,8,13,Dominica Republic,Colon,Roman,Colon Roman,236,78,R,R,Pitcher
60713,1991,6,21,Korea,An,Seung-Min,An Seung-Min,209,72,R,R,Pitcher
60724,1987,5,4,Korea,Lee,Sang-Hun,Lee Sang-Hun,165,67,R,R,
60726,1981,1,13,Dominica Republic,Capellan,Jose,Capellan Jose,231,77,R,R,Pitcher
60727,1981,3,5,Cuba,Bueno,Yoslan,Bueno Yoslan,176,69,L,L,Pitcher
60729,1982,12,31,Dominica Republic,De Paula,Jose,De Paula Jose,209,74,R,R,Pitcher
60757,1991,2,28,Korea,Kim,Gyeong-Tae,Kim Gyeong-Tae,198,72,L,L,Pitcher
60759,1991,10,22,Korea,Kim,Jae-U,Kim Jae-U,159,71,L,R,Outfielder
60764,1991,10,23,Korea,Kim,Yong-Ju,Kim Yong-Ju,161,69,L,L,Pitcher
60768,1990,7,3,Korea,Lee,Tae-Yang,Lee Tae-Yang,214,76,L,R,Pitcher
60805,1987,3,28,Korea,Choi,Yun-Seok,Choi Yun-Seok,165,68,R,R,
60841,1991,8,13,Korea,Park,Jong-Hun,Park Jong-Hun,198,73,R,R,Pitcher
60845,1987,11,9,Korea,Moon,Gwang-Eun,Moon Gwang-Eun,187,71,R,R,Pitcher
60848,1987,4,29,Korea,Choi,Won-Jae,Choi Won-Jae,203,73,R,R,Pitcher
60860,1987,5,23,Korea,Kim,Jeong-Hun,Kim Jeong-Hun,205,72,R,R,Catcher
60864,1987,3,10,Korea,Lee,Sang-Baek,Lee Sang-Baek,220,71,R,R,Pitcher
60865,1989,11,29,Korea,An,Jeong-Gwang,An Jeong-Gwang,194,72,R,R,Infielder
60891,1988,2,8,Korea,Cho,Seong-U,Cho Seong-U,201,74,R,R,Infielder
61101,1992,11,20,Korea,Lim,Chan-Gyu,Lim Chan-Gyu,176,73,R,R,Pitcher
61102,1992,7,15,Korea,Yoo,Gang-Nam,Yoo Gang-Nam,194,72,R,R,Catcher
61104,1988,3,23,Korea,Jung,Byeong-Gon,Jung Byeong-Gon,161,68,R,R,
61108,1992,1,2,Korea,Kang,Byeong-Ui,Kang Byeong-Ui,154,71,R,R,Infielder
61114,1989,1,14,Korea,Kim,Jae-Yul,Kim Jae-Yul,218,73,R,R,
61145,1992,8,4,Korea,Lee,U-Chan,Lee U-Chan,214,73,L,L,Pitcher
61154,1982,10,17,USA,Jukich,Ben,Jukich Ben,216,77,L,L,Pitcher
61156,1992,7,16,Korea,Song,Yun-Jun,Song Yun-Jun,187,73,L,L,Pitcher
61158,1983,10,6,Dominica Republic,Liz,Radhames,Liz Radhames,192,73,R,R,Pitcher
61185,1989,7,29,Korea,Choi,In-Yeong,Choi In-Yeong,168,73,R,R,Pitcher
61186,1988,10,20,Korea,Lee,Cheon-Ung,Lee Cheon-Ung,198,72,L,L,Outfielder
61194,1988,2,5,Korea,Lee,Min-Jae,Lee Min-Jae,170,70,L,L,Outfielder
61197,1988,5,10,Korea,Choi,Yeong-Jin,Choi Yeong-Jin,192,73,R,R,Infielder
61204,1988,6,24,Korea,Kim,Dong-Han,Kim Dong-Han,161,69,R,R,
61208,1988,10,2,Korea,Jung,Jin-Ho,Jung Jin-Ho,172,73,L,R,
61214,1992,7,14,Korea,Lee,Hyeon-Ho,Lee Hyeon-Ho,176,73,L,L,Pitcher
61215,1988,4,12,Korea,An,Gyu-Yeong,An Gyu-Yeong,187,73,R,R,Pitcher
61228,1992,9,24,Korea,Choi,Hyeon-Jin,Choi Hyeon-Jin,190,72,R,R,Pitcher
61231,1982,7,15,Venezuela,Fernando,Nieve,Fernando Nieve,220,72,R,R,Pitcher
61240,1981,5,6,USA,Nippert,Dustin,Nippert Dustin,227,80,R,R,Pitcher
61262,1992,4,11,Korea,Lee,Jeong-Ho,Lee Jeong-Ho,194,72,R,R,Pitcher
61267,1992,12,3,Korea,Choi,Hyeon-Jeong,Choi Hyeon-Jeong,194,70,L,L,Pitcher
61268,1992,8,23,Korea,Yang,Hyeon,Yang Hyeon,229,74,R,R,Pitcher
