npbpID,playerID,yearID,stint,lgID,teamID,POS,G,W,L,SV,HLD,HP,CG,SHO,WL_pct,BFP,IPouts,H,HR,BB,HBP,SO,WP,BK,R,ER,ERA,GS,K_pct,BB_pct,HR_pct,BABIP,LOB%,IBB,RA-,FIP-,RA9_WAR,WAR
6472,103091,1979,1,CL,HANSHIN,SP,31,7,8,0,,,2,0,0.467,493,357,109,17,35,2,83,2,0,63,54,4.08,18,0.168,0.071,0.034,0.269,0.679,5,111,97,0.7,1.6
6473,103091,1980,1,CL,HANSHIN,SP,31,5,10,0,,,0,0,0.333,538,377,140,21,29,3,79,1,0,70,57,4.08,18,0.147,0.054,0.039,0.3,0.715,3,126,107,-0.2,1.1
6474,103091,1981,1,CL,HANSHIN,SP,32,9,9,0,,,3,1,0.5,684,491,163,22,42,3,99,3,2,75,69,3.79,25,0.145,0.061,0.032,0.28,0.751,3,103,105,1.8,1.7
6475,103091,1982,1,CL,HANSHIN,SP,35,11,8,2,,,1,0,0.579,857,613,208,12,52,0,96,1,0,81,68,3,32,0.112,0.061,0.014,0.29,0.736,6,94,87,3.2,4.2
6476,103091,1983,1,CL,HANSHIN,SP,32,13,10,1,,,5,3,0.565,754,526,177,24,62,2,66,3,1,87,81,4.16,30,0.088,0.082,0.032,0.268,0.743,4,99,113,2.3,1.1
6477,103091,1984,1,CL,HANSHIN,SP,25,7,5,0,,,3,1,0.583,445,307,117,19,29,1,39,1,0,62,58,5.1,20,0.088,0.065,0.043,0.283,0.706,2,120,120,0.2,0.3
6478,103091,1985,1,CL,HANSHIN,RP,30,6,3,0,,,0,0,0.667,313,225,80,15,14,1,40,1,0,38,32,3.84,6,0.128,0.045,0.048,0.278,0.77,1,98,108,0.8,0.4
6479,103091,1986,1,CL,HANSHIN,RP,38,5,0,1,,,0,0,1,362,260,94,8,21,1,49,1,0,39,36,3.74,5,0.135,0.058,0.022,0.314,0.735,5,102,92,0.6,1.2
6480,103091,1987,1,CL,HANSHIN,SP,32,3,9,0,,,2,1,0.25,437,312,113,19,18,1,57,2,0,55,50,4.33,14,0.13,0.041,0.043,0.281,0.731,2,113,114,0.4,0.4
6481,103091,1988,1,CL,HANSHIN,RP,12,0,1,0,,,0,0,0,74,52,21,2,4,0,10,0,0,9,9,4.67,0,0.135,0.054,0.027,0.333,0.721,0,122,103,-0.1,0.1
6482,103091,1989,1,CL,HANSHIN,RP,5,0,0,0,,,0,0,,37,23,13,2,2,0,4,0,0,8,8,9.39,1,0.108,0.054,0.054,0.407,0.574,0,244,151,-0.4,-0.1
6483,103091,1990,1,CL,HANSHIN,RP,4,0,0,0,,,0,0,,24,15,8,1,2,0,1,0,0,6,6,10.8,1,0.042,0.083,0.042,0.389,0.465,1,259,140,-0.3,0
6484,103092,1978,1,CL,YOMIURI,RP,60,5,7,7,,,0,0,0.417,477,338,76,6,77,6,89,1,0,38,36,2.88,6,0.187,0.161,0.013,0.25,0.803,3,64,92,3.5,1.5
6485,103092,1979,1,CL,YOMIURI,RP,45,2,5,6,,,0,0,0.286,288,196,52,3,39,2,61,3,0,39,29,3.99,1,0.212,0.135,0.01,0.282,0.608,2,120,78,-0.3,1.4
6486,103092,1980,1,CL,YOMIURI,RP,56,1,5,11,,,0,0,0.167,315,237,48,5,35,3,110,0,0,21,20,2.28,0,0.349,0.111,0.016,0.277,0.823,3,57,52,2.7,2.9
6487,103092,1981,1,CL,YOMIURI,RP,51,8,5,20,,,0,0,0.615,397,313,55,9,33,2,121,1,0,19,17,1.47,0,0.305,0.083,0.023,0.205,0.917,1,39,66,5.7,3.4
6488,103092,1982,1,CL,YOMIURI,RP,40,2,3,9,,,0,0,0.4,250,189,36,4,24,5,71,1,0,14,14,2,0,0.284,0.096,0.016,0.23,0.859,2,50,68,2.5,1.7
6489,103092,1983,1,CL,YOMIURI,RP,37,3,5,18,,,0,0,0.375,252,168,53,4,32,3,55,1,0,23,21,3.38,0,0.218,0.127,0.016,0.325,0.789,4,78,78,1.4,1.5
6490,103092,1984,1,CL,YOMIURI,RP,49,3,4,14,,,0,0,0.429,251,176,44,7,31,4,51,3,1,22,21,3.22,0,0.203,0.124,0.028,0.243,0.824,2,73,99,1.6,0.5
6491,103092,1985,1,CL,YOMIURI,RP,42,1,2,5,,,0,0,0.333,186,127,37,6,24,2,40,0,1,22,22,4.68,0,0.215,0.129,0.032,0.282,0.751,3,99,96,0.3,0.4
6492,103092,1986,1,CL,YOMIURI,RP,54,2,3,2,,,0,0,0.4,233,175,40,6,19,1,70,1,0,20,18,2.78,0,0.3,0.082,0.026,0.27,0.775,6,78,66,1.1,1.4
6493,103092,1987,1,CL,YOMIURI,RP,57,2,1,1,,,0,0,0.667,154,113,34,5,8,1,37,1,0,16,14,3.35,0,0.24,0.052,0.032,0.287,0.75,1,92,82,0.4,0.6
6494,103092,1988,1,CL,YOMIURI,RP,25,0,1,0,,,0,0,0,63,40,16,1,7,0,10,0,0,7,7,4.73,0,0.159,0.111,0.016,0.366,0.741,1,126,99,-0.1,0.1
6495,103092,1989,1,PL,NIPPON-HAM,SP,15,3,4,0,,,2,0,0.429,293,199,63,6,40,2,35,0,0,28,25,3.39,10,0.119,0.137,0.02,0.284,0.797,2,83,108,1.4,0.5
6496,103092,1990,1,PL,NIPPON-HAM,SP,23,1,4,1,,,0,0,0.2,348,239,69,15,44,5,60,3,0,36,32,3.62,12,0.172,0.126,0.043,0.252,0.845,2,89,131,1.4,-0.3
6497,103092,1991,1,PL,NIPPON-HAM,SP,17,3,7,0,,,1,0,0.3,376,256,82,6,51,4,41,1,0,38,37,3.9,14,0.109,0.136,0.016,0.286,0.77,3,96,111,1.2,0.6
6498,103092,1992,1,CL,YAKULT,RP,46,2,4,5,,,0,0,0.333,171,118,29,4,24,2,37,3,0,15,14,3.2,0,0.216,0.14,0.023,0.258,0.81,7,84,97,0.6,0.3
6499,103093,1978,1,PL,NANKAI,SP,40,5,8,3,,,4,1,0.385,561,396,126,9,53,5,69,1,0,58,53,3.61,11,0.123,0.094,0.016,0.284,0.735,2,97,100,1.6,1.4
6500,103093,1979,1,PL,NANKAI,RP,34,5,6,2,,,1,0,0.455,417,271,94,13,54,7,52,6,0,57,52,5.18,7,0.125,0.129,0.031,0.284,0.716,1,123,123,-0.3,-0.3
6501,103093,1980,1,PL,NANKAI,SP,24,4,11,0,,,3,0,0.267,509,311,116,20,87,4,49,5,0,90,85,7.38,20,0.096,0.171,0.039,0.289,0.654,0,155,140,-1.6,-0.8
6502,103096,1978,1,CL,YAKULT,RP,7,1,0,0,,,0,0,1,58,40,15,3,4,1,6,0,0,6,6,4.05,1,0.103,0.069,0.052,0.286,0.886,0,85,131,0.2,-0.1
6503,103096,1979,1,CL,YAKULT,SP,36,4,9,0,,,2,1,0.308,615,411,163,15,49,7,75,1,0,84,75,4.93,22,0.122,0.08,0.024,0.321,0.682,4,122,97,0.1,2
6504,103096,1980,1,CL,YAKULT,SP,34,8,13,1,,,10,0,0.381,857,628,182,20,70,2,123,3,0,91,70,3.01,26,0.144,0.082,0.023,0.257,0.721,2,95,95,3.2,3.2
6505,103096,1981,1,CL,YAKULT,SP,30,6,6,0,,,4,1,0.5,532,377,135,18,34,4,84,2,0,65,59,4.23,19,0.158,0.064,0.034,0.313,0.731,2,114,106,0.6,1.2
6506,103096,1982,1,CL,YAKULT,SP,42,12,16,4,,,14,2,0.429,996,738,226,21,45,6,154,2,0,84,71,2.6,32,0.155,0.045,0.021,0.28,0.779,4,80,84,5.7,5.3
6507,103096,1983,1,CL,YAKULT,SP,41,11,10,6,,,4,0,0.524,712,495,193,19,44,2,88,1,0,93,86,4.69,16,0.124,0.062,0.027,0.324,0.687,9,112,88,0.8,3.2
6508,103096,1984,1,CL,YAKULT,SP,45,14,8,7,,,8,1,0.636,723,525,172,27,47,3,106,6,0,70,67,3.45,20,0.147,0.065,0.037,0.276,0.825,9,79,98,4.3,2.4
6509,103096,1985,1,CL,YAKULT,SP,40,11,8,7,,,10,1,0.579,893,615,229,23,57,12,107,4,1,108,100,4.39,25,0.12,0.064,0.026,0.313,0.715,3,100,91,2.6,3.7
6510,103096,1986,1,CL,YAKULT,SP,34,9,17,1,,,9,1,0.346,878,604,241,22,39,8,86,4,0,105,95,4.25,27,0.098,0.044,0.025,0.316,0.712,7,116,103,0.9,2.4
6511,103096,1987,1,CL,YAKULT,SP,33,11,15,3,,,9,2,0.423,869,620,227,24,37,5,145,4,0,111,91,3.96,29,0.167,0.043,0.028,0.317,0.671,7,113,85,1.2,4.6
6512,103096,1988,1,CL,YAKULT,SP,31,9,16,0,,,10,3,0.36,949,696,242,17,42,1,125,2,0,81,74,2.87,31,0.132,0.044,0.018,0.304,0.781,5,84,87,4.8,4.7
6513,103096,1989,1,CL,YAKULT,SP,27,11,8,0,,,8,0,0.579,738,503,225,21,35,2,77,4,0,91,82,4.4,25,0.104,0.047,0.028,0.354,0.735,1,127,110,-0.1,1.3
6514,103096,1990,1,CL,YAKULT,SP,4,0,1,0,,,0,0,0,100,65,29,2,6,2,9,0,0,17,12,4.98,4,0.09,0.06,0.02,0.355,0.585,1,165,102,-0.4,0.3
6515,103096,1991,1,CL,YAKULT,SP,21,5,8,0,,,3,0,0.385,416,292,109,10,19,3,40,4,0,55,47,4.35,14,0.096,0.046,0.024,0.296,0.65,2,122,101,0.1,1.2
6516,103099,1978,1,PL,KINTETSU,RP,6,0,0,0,,,0,0,,67,47,16,3,5,0,8,0,0,10,10,5.74,1,0.119,0.075,0.045,0.26,0.655,0,139,129,-0.2,-0.1
6517,103099,1979,1,PL,KINTETSU,RP,5,0,0,0,,,0,0,,46,30,17,5,1,1,6,0,0,8,8,7.2,0,0.13,0.022,0.109,0.375,0.917,0,146,171,-0.1,-0.2
6518,103099,1980,1,PL,KINTETSU,SP,34,8,5,3,,,4,0,0.615,555,391,130,24,45,3,69,4,0,61,58,4.01,10,0.124,0.081,0.043,0.262,0.81,1,78,95,3.1,1.8
6519,103099,1981,1,PL,KINTETSU,SP,42,9,11,8,,,5,1,0.45,713,496,166,23,71,4,78,1,0,78,75,4.08,17,0.109,0.1,0.032,0.274,0.781,1,90,107,2.9,1.3
6520,103099,1982,1,PL,KINTETSU,SP,26,12,9,1,,,15,2,0.571,748,530,165,27,68,2,75,3,0,81,76,3.87,22,0.1,0.091,0.036,0.244,0.781,4,93,112,2.8,1.1
6521,103099,1983,1,PL,KINTETSU,SP,29,5,10,2,,,5,0,0.333,598,427,134,26,52,4,46,0,0,83,72,4.55,20,0.077,0.087,0.043,0.237,0.697,1,109,121,1,0.2
6522,103099,1984,1,PL,KINTETSU,RP,36,5,6,2,,,2,0,0.455,546,374,125,20,52,7,51,2,0,73,66,4.76,8,0.093,0.095,0.037,0.259,0.712,4,108,111,0.7,0.5
6523,103099,1985,1,PL,KINTETSU,RP,30,2,1,0,,,0,0,0.667,256,163,63,9,30,7,26,2,0,49,46,7.62,1,0.102,0.117,0.035,0.298,0.584,2,152,114,-1.2,0
6524,103099,1986,1,PL,KINTETSU,SP,20,4,3,0,,,2,1,0.571,288,209,62,13,27,2,41,3,0,31,27,3.49,7,0.142,0.094,0.045,0.25,0.824,1,85,117,1.4,0.1
6525,103099,1987,1,PL,KINTETSU,RP,12,0,2,1,,,0,0,0,94,65,27,4,6,0,11,0,0,16,13,5.4,3,0.117,0.064,0.043,0.324,0.62,1,154,114,-0.4,0.1
6526,103099,1988,1,CL,HANSHIN,SP,23,4,2,0,,,2,1,0.667,295,205,74,9,25,2,36,1,0,31,31,4.08,9,0.122,0.085,0.031,0.307,0.792,0,106,125,0.5,-0.1
6527,103099,1989,1,CL,HANSHIN,SP,14,2,2,0,,,0,0,0.5,223,148,54,9,25,1,55,1,0,30,28,5.11,8,0.247,0.112,0.04,0.346,0.742,6,142,111,-0.5,0.3
6528,103099,1990,1,CL,HANSHIN,RP,55,3,3,3,,,0,0,0.5,334,252,71,13,29,0,89,3,0,38,38,4.07,0,0.266,0.087,0.039,0.301,0.758,4,98,94,0.6,0.8
6529,103099,1991,1,CL,HANSHIN,RP,37,6,3,6,,,0,0,0.667,252,179,51,8,25,1,39,1,0,22,21,3.17,0,0.155,0.099,0.032,0.25,0.836,6,84,115,1.1,-0.1
6530,103099,1992,1,CL,HANSHIN,RP,11,1,0,1,,,0,0,1,63,42,12,3,10,0,16,1,0,8,8,5.14,0,0.254,0.159,0.048,0.3,0.787,1,132,145,-0.2,-0.2
6531,103099,1993,1,CL,HANSHIN,RP,34,4,0,2,,,0,0,1,227,159,43,5,23,1,53,1,0,23,20,3.4,0,0.233,0.101,0.022,0.268,0.733,1,104,94,0.2,0.6
6532,103099,1994,1,CL,HANSHIN,RP,50,4,2,1,,,0,0,0.667,298,209,63,7,26,5,56,0,0,26,24,3.1,0,0.188,0.087,0.023,0.289,0.808,2,86,103,1,0.3
6533,103099,1995,1,CL,HANSHIN,RP,45,1,2,0,,,0,0,0.333,272,180,66,13,27,6,55,3,0,42,39,5.85,0,0.202,0.099,0.048,0.333,0.705,5,155,134,-1.4,-0.7
6534,103099,1996,1,PL,KINTETSU,RP,21,1,0,0,,,0,0,1,124,93,30,3,6,1,23,0,0,8,8,2.32,0,0.185,0.048,0.024,0.314,0.884,1,56,82,0.9,0.5
6535,103099,1997,1,PL,KINTETSU,RP,18,0,1,0,,,0,0,0,86,58,19,3,8,3,13,2,0,13,11,5.12,0,0.151,0.093,0.035,0.296,0.659,0,140,132,-0.3,-0.2
6536,103100,1978,1,PL,NIPPON-HAM,RP,11,0,1,0,,,0,0,0,82,52,23,4,9,1,15,0,0,16,15,7.79,2,0.183,0.11,0.049,0.365,0.62,0,192,131,-0.6,-0.1
6537,103100,1979,1,PL,NIPPON-HAM,RP,4,0,0,0,,,0,0,,37,21,11,1,6,0,6,0,0,4,4,5.14,0,0.162,0.162,0.027,0.417,0.833,0,109,111,0,0
6538,103100,1980,1,PL,NIPPON-HAM,RP,25,2,4,0,,,1,0,0.333,268,185,66,15,17,2,46,0,0,40,38,5.55,5,0.172,0.063,0.056,0.274,0.703,0,115,104,0,0.5
6539,103100,1981,1,PL,NIPPON-HAM,SP,27,13,2,0,,,5,1,0.867,524,390,103,8,46,2,88,4,0,42,39,2.7,13,0.168,0.088,0.015,0.259,0.78,0,63,74,4.3,3.3
6540,103100,1982,1,PL,NIPPON-HAM,SP,25,4,5,0,,,1,0,0.444,474,308,115,12,55,0,60,5,0,59,51,4.47,18,0.127,0.116,0.025,0.315,0.725,4,118,103,0.2,1.2
6541,103100,1983,1,PL,NIPPON-HAM,SP,24,5,6,0,,,2,1,0.455,510,353,121,14,54,3,61,2,0,53,49,3.75,18,0.12,0.106,0.027,0.293,0.789,2,83,99,2.5,1.5
6542,103100,1984,1,PL,NIPPON-HAM,SP,22,1,4,0,,,0,0,0.2,288,190,68,9,30,0,28,0,0,45,43,6.11,8,0.097,0.104,0.031,0.278,0.621,1,132,105,-0.4,0.5
6543,103100,1985,1,PL,NIPPON-HAM,RP,25,0,3,0,,,0,0,0,247,172,53,10,27,0,37,3,1,33,31,4.87,3,0.15,0.109,0.04,0.256,0.712,2,99,103,0.5,0.4
6544,103100,1986,1,PL,NIPPON-HAM,RP,34,2,0,1,,,0,0,1,211,156,49,5,13,2,32,1,0,18,17,2.94,0,0.152,0.062,0.024,0.293,0.807,0,69,83,1.2,0.8
6545,103100,1987,1,PL,NIPPON-HAM,RP,26,2,1,0,,,0,0,0.667,137,93,36,4,6,3,24,1,0,19,16,4.65,0,0.175,0.044,0.029,0.352,0.66,0,133,94,-0.4,0.3
6546,103100,1988,1,CL,HANSHIN,RP,44,3,2,0,,,1,0,0.6,280,205,67,7,17,2,52,1,0,31,31,4.08,3,0.186,0.061,0.025,0.311,0.722,1,106,93,0.3,0.8
6547,103100,1989,1,CL,HANSHIN,RP,6,0,1,0,,,0,0,0,25,16,7,0,1,1,4,0,0,6,3,5.06,0,0.16,0.04,0,0.438,0.333,0,263,69,-0.4,0.1
6548,103104,1978,1,PL,HANKYU,RP,6,0,0,0,,,0,0,,59,39,13,1,8,0,5,0,0,6,6,4.15,1,0.085,0.136,0.017,0.279,0.765,0,96,114,0.1,0
6549,103104,1980,1,PL,HANKYU,RP,9,1,1,0,,,0,0,0.5,158,92,39,8,26,2,20,1,0,30,26,7.63,1,0.127,0.165,0.051,0.31,0.663,0,166,137,-0.9,-0.4
6550,103104,1981,1,PL,HANKYU,RP,10,0,0,0,,,0,0,,83,52,19,2,14,0,6,1,0,12,11,5.71,0,0.072,0.169,0.024,0.283,0.695,0,135,129,-0.2,-0.1
6551,103104,1982,1,PL,HANKYU,RP,1,0,0,0,,,0,0,,12,9,2,0,1,0,1,0,0,1,1,3,0,0.083,0.083,0,0.222,0.667,0,69,70,0.1,0
6552,103104,1983,1,PL,HANKYU,RP,4,0,0,0,,,0,0,,33,18,10,3,3,3,0,0,0,10,10,15,0,0,0.091,0.091,0.292,0.508,0,314,246,-0.5,-0.3
6553,103104,1984,1,PL,HANKYU,SP,2,0,2,0,,,1,0,0,46,31,13,2,2,0,3,1,0,8,7,6.1,1,0.065,0.043,0.043,0.282,0.574,0,143,106,-0.1,0.1
6554,103105,1978,1,CL,CHUNICHI,RP,2,0,0,0,,,0,0,,19,12,4,1,5,0,3,0,0,5,5,11.25,0,0.158,0.263,0.053,0.333,0.526,0,236,201,-0.2,-0.1
6555,103105,1979,1,CL,CHUNICHI,RP,54,6,9,16,,,0,0,0.4,410,292,90,6,37,5,86,1,0,30,29,2.68,0,0.21,0.09,0.015,0.319,0.825,4,61,71,3.7,3
6556,103105,1980,1,CL,CHUNICHI,RP,39,1,5,6,,,0,0,0.167,269,192,61,2,27,4,33,4,0,28,26,3.66,1,0.123,0.1,0.007,0.311,0.717,3,95,85,0.7,1.1
6557,103105,1981,1,CL,CHUNICHI,SP,42,12,6,11,,,6,1,0.667,637,458,139,22,41,11,122,2,0,62,52,3.07,14,0.192,0.064,0.035,0.276,0.805,1,88,102,2.9,1.6
6558,103105,1982,1,CL,CHUNICHI,RP,28,4,4,9,,,1,1,0.5,259,187,43,4,28,2,58,2,0,19,18,2.6,2,0.224,0.108,0.015,0.241,0.801,3,70,79,1.8,1.5
6559,103105,1983,1,CL,CHUNICHI,SP,35,7,14,5,,,9,1,0.333,784,574,181,20,49,5,133,1,0,74,68,3.2,24,0.17,0.063,0.026,0.284,0.778,5,76,81,5,4.5
6560,103105,1984,1,CL,CHUNICHI,SP,29,11,6,2,,,11,2,0.647,786,558,166,27,59,6,168,1,0,75,63,3.05,23,0.214,0.075,0.034,0.275,0.807,5,80,89,4.5,3.6
6561,103105,1985,1,CL,CHUNICHI,SP,33,17,8,1,,,14,1,0.68,864,631,185,24,48,4,172,1,0,70,62,2.65,25,0.199,0.056,0.028,0.268,0.821,3,65,76,7.1,5.8
6562,103105,1986,1,CL,CHUNICHI,SP,24,7,9,0,,,5,1,0.438,570,416,134,18,31,2,97,1,0,56,54,3.5,20,0.17,0.054,0.032,0.286,0.783,4,92,100,2.3,1.8
6563,103105,1987,1,CL,CHUNICHI,SP,28,17,6,0,,,10,6,0.739,802,601,167,22,41,6,147,2,0,65,61,2.74,25,0.183,0.051,0.027,0.257,0.813,7,69,87,6.1,4
6564,103105,1988,1,CL,CHUNICHI,SP,24,12,7,0,,,5,2,0.632,652,472,137,20,49,5,114,1,0,71,57,3.26,23,0.175,0.075,0.031,0.262,0.736,4,103,106,1.7,1.5
6565,103105,1989,1,CL,CHUNICHI,SP,5,0,4,0,,,0,0,0,115,74,34,6,9,2,11,1,0,23,21,7.66,5,0.096,0.078,0.052,0.333,0.601,1,208,160,-0.8,-0.4
6566,103105,1990,1,CL,CHUNICHI,SP,18,6,5,0,,,3,0,0.545,488,335,123,12,38,5,87,0,0,56,51,4.11,18,0.178,0.078,0.025,0.34,0.737,3,103,93,1.2,1.9
6567,103105,1991,1,CL,CHUNICHI,SP,23,5,4,0,,,0,0,0.556,402,287,94,18,26,1,69,0,0,48,47,4.42,18,0.172,0.065,0.045,0.273,0.762,2,108,118,0.7,0.3
6568,103105,1992,1,CL,CHUNICHI,SP,22,9,9,0,,,2,1,0.5,555,377,151,19,39,2,69,2,0,70,67,4.8,22,0.124,0.07,0.034,0.325,0.738,3,124,117,0.1,0.6
6569,103105,1993,1,CL,CHUNICHI,SP,16,7,4,0,,,0,0,0.636,329,231,72,9,33,4,49,1,0,34,31,3.62,16,0.149,0.1,0.027,0.28,0.778,0,101,118,0.9,0.3
6570,103105,1994,1,CL,CHUNICHI,SP,10,1,2,0,,,0,0,0.333,188,125,57,8,13,0,28,0,0,29,29,6.26,10,0.149,0.069,0.043,0.358,0.697,0,154,121,-0.5,0.1
6571,103106,1978,1,PL,HANKYU,SP,8,4,1,0,,,0,0,0.8,145,101,32,5,12,1,21,0,0,20,13,3.48,5,0.145,0.083,0.034,0.255,0.658,0,123,107,0,0.3
6572,103106,1979,1,PL,HANKYU,SP,19,7,10,0,,,8,1,0.412,520,379,124,20,29,5,87,1,1,66,59,4.2,17,0.167,0.056,0.038,0.28,0.708,2,95,90,1.9,2.3
6573,103106,1980,1,PL,HANKYU,SP,9,3,3,0,,,4,0,0.5,212,146,47,8,23,3,21,1,0,27,23,4.25,6,0.099,0.108,0.038,0.253,0.744,1,94,107,0.7,0.4
6574,103109,1978,1,CL,HIROSHIMA,RP,1,0,0,0,,,0,0,,6,3,3,1,1,0,0,0,0,2,2,18,0,0,0.167,0.167,0.5,0.769,0,371,372,-0.1,-0.1
6575,103110,1978,1,PL,LOTTE,SP,11,0,4,0,,,0,0,0,152,108,36,6,15,3,16,0,0,22,22,5.5,3,0.105,0.099,0.039,0.283,0.702,0,129,136,-0.2,-0.3
6576,103114,1979,1,CL,YOMIURI,RP,18,2,1,0,,,0,0,0.667,122,87,26,4,12,2,16,1,1,17,15,4.66,1,0.131,0.098,0.033,0.268,0.669,0,118,119,-0.1,-0.1
6577,103120,1979,1,PL,LOTTE,RP,19,0,1,0,,,0,0,0,159,111,44,8,13,0,15,0,0,19,17,4.14,2,0.094,0.082,0.05,0.3,0.83,0,100,134,0.3,-0.4
6578,103120,1980,1,PL,LOTTE,RP,8,0,0,0,,,0,0,,53,36,14,3,6,1,3,1,0,7,7,5.25,1,0.057,0.113,0.057,0.275,0.833,0,104,150,0,-0.2
6579,103120,1981,1,CL,HANSHIN,RP,35,0,2,1,,,0,0,0,125,92,29,2,8,0,24,2,0,11,8,2.35,0,0.192,0.064,0.016,0.314,0.76,0,80,74,0.5,0.6
6580,103120,1982,1,CL,HANSHIN,RP,63,1,2,0,,,0,0,0.333,296,214,71,8,17,1,43,1,1,25,25,3.15,0,0.145,0.057,0.027,0.289,0.823,3,83,97,1.1,0.6
6581,103120,1983,1,CL,HANSHIN,RP,69,6,4,6,,,0,0,0.6,546,392,125,10,36,2,89,2,1,42,38,2.62,2,0.163,0.066,0.018,0.294,0.812,9,64,73,3.8,3.2
6582,103120,1984,1,CL,HANSHIN,RP,77,4,2,1,,,0,0,0.667,516,358,125,9,39,3,56,0,0,63,48,3.62,0,0.109,0.076,0.017,0.296,0.674,5,105,87,0.5,1.7
6583,103120,1985,1,CL,HANSHIN,RP,58,8,5,1,,,0,0,0.615,453,313,114,14,37,2,60,0,0,50,47,4.05,4,0.132,0.082,0.031,0.304,0.772,7,92,95,1.3,1.2
6584,103120,1986,1,CL,HANSHIN,SP,6,1,2,0,,,0,0,0.333,95,70,26,5,1,0,14,0,0,13,12,4.63,3,0.147,0.011,0.053,0.292,0.7,1,126,115,0,0.1
6585,103120,1987,1,CL,HANSHIN,RP,48,1,2,0,,,0,0,0.333,307,214,82,4,16,2,32,1,0,43,38,4.79,2,0.104,0.052,0.013,0.326,0.604,3,129,84,-0.6,1.2
6586,103120,1988,1,CL,HANSHIN,RP,42,0,0,0,,,0,0,,134,97,33,2,11,0,17,0,0,12,12,3.34,0,0.127,0.082,0.015,0.313,0.777,0,87,97,0.3,0.2
6587,103120,1989,1,CL,HANSHIN,RP,9,1,0,0,,,0,0,1,20,15,4,0,1,1,1,0,0,1,1,1.8,0,0.05,0.05,0,0.25,0.833,1,47,83,0.2,0.1
6588,103120,1990,1,CL,HANSHIN,RP,17,0,1,0,,,0,0,0,52,29,15,2,8,0,6,0,0,15,11,10.24,0,0.115,0.154,0.038,0.382,0.396,0,335,157,-1.1,-0.3
6589,103121,1979,1,CL,CHUNICHI,SP,33,13,5,0,,,3,2,0.722,766,556,158,15,69,4,129,2,1,64,58,2.82,28,0.168,0.09,0.02,0.266,0.795,2,68,84,5.7,4
6590,103121,1980,1,CL,CHUNICHI,SP,27,1,15,0,,,1,0,0.063,497,334,128,14,39,4,53,5,2,73,65,5.25,18,0.107,0.078,0.028,0.309,0.647,2,142,109,-0.9,0.9
6591,103121,1981,1,CL,CHUNICHI,SP,17,4,4,0,,,1,0,0.5,248,169,66,11,21,6,24,0,0,37,31,4.95,10,0.097,0.085,0.044,0.307,0.722,1,142,148,-0.5,-0.6
6592,103121,1982,1,CL,CHUNICHI,SP,28,4,5,1,,,1,1,0.444,313,232,70,7,23,1,45,2,0,33,30,3.49,11,0.144,0.073,0.022,0.275,0.724,1,98,95,0.9,1
6593,103121,1983,1,CL,CHUNICHI,RP,34,3,4,0,,,0,0,0.429,286,187,72,10,27,4,35,4,2,49,46,6.64,6,0.122,0.094,0.035,0.304,0.607,3,155,114,-1.3,0.1
6594,103121,1984,1,CL,CHUNICHI,RP,24,2,2,0,,,0,0,0.5,176,118,42,3,18,1,30,0,0,21,20,4.58,1,0.17,0.102,0.017,0.331,0.704,2,106,82,0.2,0.8
6595,103123,1979,1,PL,KINTETSU,RP,1,0,0,0,,,0,0,,7,3,4,1,0,0,1,0,0,3,3,27,0,0.143,0,0.143,0.6,0.385,0,548,190,-0.2,-0.1
6596,103124,1979,1,CL,TAIYO,RP,10,0,0,0,,,0,0,,48,29,14,2,7,0,4,1,0,9,8,7.45,0,0.083,0.146,0.042,0.364,0.659,0,180,154,-0.3,-0.2
6597,103124,1980,1,CL,TAIYO,RP,24,0,0,1,,,0,0,,114,81,25,3,11,1,13,0,1,10,10,3.33,0,0.114,0.096,0.026,0.265,0.823,0,79,114,0.5,0
6598,103124,1981,1,CL,TAIYO,RP,32,0,0,0,,,0,0,,91,56,25,2,14,0,15,2,0,9,8,3.86,0,0.165,0.154,0.022,0.397,0.829,1,104,115,0,0
6599,103124,1982,1,CL,TAIYO,RP,10,0,2,0,,,0,0,0,59,36,20,1,2,0,3,0,0,15,11,8.25,2,0.051,0.034,0.017,0.396,0.34,0,293,98,-1,0.1
6600,103126,1979,1,PL,SEIBU,SP,34,16,10,0,,,10,0,0.615,885,637,189,25,80,11,134,2,0,101,95,4.03,29,0.151,0.09,0.028,0.265,0.731,2,89,98,3.9,2.9
6601,103126,1980,1,PL,SEIBU,SP,33,9,14,1,,,13,0,0.391,852,608,188,36,58,11,139,1,0,97,89,3.95,29,0.163,0.068,0.042,0.258,0.774,3,84,93,4.2,3.3
6602,103126,1981,1,PL,SEIBU,SP,23,5,13,0,,,7,0,0.278,523,361,127,19,36,8,69,0,0,66,59,4.41,20,0.132,0.069,0.036,0.283,0.727,0,112,108,0.7,1
6603,103126,1982,1,PL,SEIBU,SP,34,10,9,0,,,10,2,0.526,705,542,130,20,36,9,152,0,0,61,57,2.84,25,0.216,0.051,0.028,0.23,0.776,3,75,76,4.6,4.6
6604,103126,1983,1,PL,SEIBU,SP,23,12,6,0,,,3,0,0.667,551,396,111,23,47,6,87,3,0,59,56,3.82,22,0.158,0.085,0.042,0.237,0.797,1,90,110,2.4,0.9
