playerID,birthYear,birthMonth,birthDay,birthCountry,nameLast,nameFirst,nameFull,weight,height,bats,throws
55394,2006,3,23,South Korea,Park,Jeonghun,Park Jeonghun,227,75,L,L
53400,2004,7,26,South Korea,Kim,Jae-Sang,Jae-Sang Kim,187,70,L,R
53404,2004,10,11,South Korea,Ryu,Seung-Min,Seung-Min Ryu,203,72,L,L
53455,2004,8,14,South Korea,Lee,Ho-Seong,Ho-Seong Lee,192,72,R,R
53460,2000,10,13,South Korea,Kang,Jun-Seo,Jun-Seo Kang,187,72,R,R
53469,2004,5,28,South Korea,Park,Gwon-Hu,Gwon-Hu Park,176,72,R,R
53505,2000,3,1,South Korea,Yoon,Su-Nyeong,Su-Nyeong Yoon,161,68,L,R
53506,1992,2,28,United States,Goodrum,Niko,Niko Goodrum,218,75,R,R
53546,1989,5,24,United States,Wilkerson,Aaron,Aaron Wilkerson,229,74,R,R
53554,2004,5,9,South Korea,Kim,Min-Seok,Min-Seok Kim,183,73,L,R
53560,2000,4,14,South Korea,Seok,Sang-Ho,Sang-Ho Seok,225,72,R,R
53562,2004,6,2,South Korea,Lee,Jin-Ha,Jin-Ha Lee,216,76,R,R
53568,2004,11,16,South Korea,Jung,Dae-Seon,Dae-Seon Jung,194,73,R,R
53569,2000,3,24,South Korea,Seo,Dong-Uk,Dong-Uk Seo,194,69,R,R
53587,2000,6,26,South Korea,Bae,Yeong-Bin,Yeong-Bin Bae,154,70,R,R
53594,2004,2,21,South Korea,Lee,Tae-Yeon,Tae-Yeon Lee,196,71,L,L
53596,2004,12,30,South Korea,Jang,Se-Jin,Se-Jin Jang,176,70,L,L
53609,2004,4,12,South Korea,Kwak,Do-Gyu,Do-Gyu Kwak,198,73,L,L
53613,2004,4,20,South Korea,Yoon,Yeong-Cheol,Yeong-Cheol Yoon,192,74,L,L
53645,1996,12,18,D.R,Medina,Adonis,Adonis Medina,185,73,R,R
53659,2004,5,21,South Korea,Jung,Hae-Won,Hae-Won Jung,192,73,R,R
53664,1994,10,29,United States,Anderson,Shaun,Shaun Anderson,225,76,R,R
53665,1994,10,31,Venezuela,Sanchez,Mario,Mario Sanchez,165,73,R,R
53712,1992,5,17,United States,O'Grady,Brian,Brian O'Grady,214,74,L,R
53714,1997,4,11,Venezuela,Sanchez,Ricardo,Ricardo Sanchez,218,70,L,L
53716,1993,9,8,United States,Williams,Nick,Nick Williams,214,75,L,L
53734,1990,4,12,United States,Smith,Burch,Burch Smith,225,76,R,R
53754,2004,5,31,South Korea,Kim,Seo-Hyeon,Seo-Hyeon Kim,190,74,R,R
53764,2004,4,20,South Korea,Moon,Hyeon-Bin,Hyeon-Bin Moon,181,69,L,R
53795,2004,2,2,South Korea,Lee,Min-Jun,Min-Jun Lee,163,73,R,R
53825,1988,8,1,Cuba,Elias,Roenis,Roenis Elias,203,73,L,L
53827,1991,1,31,Cuba,Heredia,Guillermo,Guillermo Heredia,194,70,R,L
53833,1995,10,12,United States,McCarty,Kirk,Kirk McCarty,183,68,L,L
53844,2000,5,8,South Korea,Kim,Geon-Ung,Geon-Ung Kim,260,73,R,R
53865,2004,3,7,South Korea,Kim,Jeong-Min,Jeong-Min Kim,165,71,L,L
53892,2004,9,11,South Korea,Lee,Ro-Un,Ro-Un Lee,231,73,R,R
53898,2004,5,28,South Korea,Song,Yeong-Jin,Yeong-Jin Song,198,73,R,R
53909,1994,11,30,United States,Tully,Tanner,Tanner Tully,203,72,L,L
53913,1993,2,25,United States,Fedde,Erick,Erick Fedde,203,76,R,R
53919,2004,4,21,South Korea,Shin,Yeong-U,Yeong-U Shin,185,72,R,R
53927,1994,10,24,United States,Widener,Taylor,Taylor Widener,203,72,L,R
53955,1995,9,5,United States,Martin,Jason,Jason Martin,183,69,L,R
53973,2004,5,11,South Korea,Mok,Ji-Hun,Ji-Hun Mok,183,71,R,R
53991,2003,10,11,South Korea,Shin,Yong-Seok,Yong-Seok Shin,201,71,R,R
53992,2004,4,26,South Korea,Park,Han-Gyeol,Han-Gyeol Park,198,71,R,R
53996,2000,3,27,South Korea,Lee,Jun-Ho,Jun-Ho Lee,187,71,R,R
54063,2004,10,16,South Korea,Won,Sang-Hyeon,Sang-Hyeon Won,183,72,R,R
54064,2005,7,18,South Korea,Yuk,Cheong-Myeong,Cheong-Myeong Yuk,198,73,R,R
54112,2001,6,14,South Korea,Choi,Myeong-Gyeong,Myeong-Gyeong Choi,176,70,L,R
54119,1995,5,3,Venezuela,Hernandez,Elieser,Elieser Hernandez,214,73,R,R
54134,1991,5,16,United States,Enns,Dietrich,Dietrich Enns,209,73,L,L
54148,2001,2,5,South Korea,Jin,U-Yeong,U-Yeong Jin,214,74,R,R
54149,2003,1,1,South Korea,Jung,Ji-Heon,Ji-Heon Jung,187,71,R,R
54156,2000,2,15,South Korea,Son,Yong-Jun,Yong-Jun Son,187,70,R,R
54164,2001,11,7,South Korea,Kim,Dae-Won,Dae-Won Kim,154,68,R,R
54166,2004,8,4,South Korea,Kim,Hyeon-Jong,Hyeon-Jong Kim,187,73,R,R
54205,2005,8,4,South Korea,Yeo,Dong-Geon,Dong-Geon Yeo,165,69,R,R
54213,2003,7,2,South Korea,Park,Ji-Ho,Ji-Ho Park,218,71,L,L
54214,2001,8,21,South Korea,Jeon,Da-Min,Da-Min Jeon,165,70,L,R
54219,2005,3,25,South Korea,Ryu,Hyeon-Jun,Hyeon-Jun Ryu,203,72,R,R
54236,2005,3,3,South Korea,Lim,Jong-Seong,Jong-Seong Lim,198,72,R,R
54243,1998,9,17,Canada,Balazovic,Jordan,Jordan Balazovic,214,77,R,R
54263,2005,6,3,South Korea,Kim,Taek-Yeon,Taek-Yeon Kim,194,71,R,R
54295,1995,7,9,Canada,Young,Jared ,Jared  Young,198,73,L,R
54304,2004,5,28,South Korea,Park,Beom-Jun,Beom-Jun Park,165,72,L,R
54305,2005,4,17,South Korea,Lee,Jae-Sang,Jae-Sang Lee,187,72,R,R
54306,2005,5,28,South Korea,Shim,Hwi-Yun,Hwi-Yun Shim,185,72,R,R
54307,2000,3,31,South Korea,Won,Seong-Jun,Seong-Jun Won,176,71,L,R
54319,2005,3,7,South Korea,Kim,Yun-Ha,Yun-Ha Kim,198,73,R,R
54344,2001,6,21,South Korea,Ko,Yeong-U,Yeong-U Ko,176,68,R,R
54354,1996,12,10,Venezuela,De Jesus,Enmanuel,Enmanuel De Jesus,229,76,L,L
54362,2005,5,7,South Korea,Jeon,Jun-Pyo,Jun-Pyo Jeon,198,73,R,R
54363,2005,10,22,South Korea,Son,Hyeon-Gi,Hyeon-Gi Son,194,74,L,L
54368,2004,2,27,South Korea,Kim,Yeon-Ju,Yeon-Ju Kim,165,69,R,R
54394,2005,1,8,South Korea,Song,Ji-Hu,Ji-Hu Song,163,69,R,R
54400,1996,11,19,D.R,Diaz,Lewin,Lewin Diaz,231,74,L,L
54401,2001,10,15,South Korea,Kim,Dae-Ho,Dae-Ho Kim,220,73,R,R
54404,2005,7,13,South Korea,Yuk,Seon-Yeop,Seon-Yeop Yuk,198,75,R,R
54408,2003,2,6,South Korea,Yang,Do-Geun,Do-Geun Yang,159,68,R,R
54424,1994,12,15,United States,MacKinnon,David,David MacKinnon,223,74,R,R
54443,1996,11,2,D.R,Reyes,Denyi,Denyi Reyes,249,78,R,R
54444,1997,10,10,United States,Cardenas,Ruben,Ruben Cardenas,205,73,R,R
54452,1996,1,24,United States,Seabold,Connor,Connor Seabold,209,74,R,R
54460,2005,7,16,South Korea,Kim,Ho-Jin,Ho-Jin Kim,185,72,R,R
54467,2005,5,9,South Korea,Jung,Min-Seong,Min-Seong Jung,216,72,R,R
54503,2005,5,27,South Korea,Park,Jun-U,Jun-U Park,207,75,R,R
54506,2003,10,19,South Korea,Kang,Seung-Gu,Seung-Gu Kang,183,71,R,R
54507,2001,5,20,South Korea,Baek,Du-San,Du-San Baek,209,71,R,R
54529,1994,10,5,Venezuela,Reyes,Victor,Victor Reyes,192,77,R,R
54537,2001,5,10,South Korea,Jung,Hyeon-Su,Hyeon-Su Jung,185,71,L,L
54561,2005,8,15,South Korea,Jeon,Mi-Reu,Mi-Reu Jeon,220,74,R,R
54567,2005,4,12,South Korea,Kang,Seong-U,Seong-U Kang,170,72,R,R
54595,2005,2,22,South Korea,Lee,Seon-U,Seon-U Lee,163,71,R,R
54598,2004,3,20,South Korea,Lee,Ho-Jun,Ho-Jun Lee,159,68,L,R
54608,2003,7,8,South Korea,Kim,Min-Jae,Min-Jae Kim,187,74,R,R
54610,2004,7,28,South Korea,Sung,Young-Tak,Sung Young-Tak,196,71,R,R
54612,1994,9,9,United States,Crowe,Wil,Wil Crowe,238,73,R,R
54614,2003,4,25,South Korea,Kim,Du-Hyeon,Du-Hyeon Kim,176,70,R,R
54615,1993,3,27,United States,Stout,Eric,Eric Stout,203,75,L,L
54640,1993,2,8,United States,Naile,James,James Naile,183,76,R,R
54645,2002,9,8,South Korea,Kim,Min-Ju,Min-Ju Kim,187,72,R,R
54664,1996,7,25,United States,Alldred,Cam,Cam Alldred,205,75,L,L
54666,1995,6,3,United States,Lauer,Eric,Eric Lauer,207,75,R,L
54705,2001,1,5,South Korea,Kim,Do-Bin,Do-Bin Kim,209,75,R,R
54720,1996,7,18,Panama,Barria,Jaime,Jaime Barria,209,73,R,R
54729,2005,8,22,South Korea,Hwang,Jun-Seo,Jun-Seo Hwang,172,73,L,L
54730,1998,11,10,Venezuela,Perlaza,Yonathan,Yonathan Perlaza,194,69,R,R
54755,1996,12,10,United States,Weiss,Ryan,Ryan Weiss,209,76,R,R
54768,2004,11,2,South Korea,Cho,Dong-Uk,Dong-Uk Cho,181,75,L,L
54795,1999,10,16,South Korea,Hwang,Yeong-Muk,Yeong-Muk Hwang,176,70,L,R
54802,2005,7,26,South Korea,Park,Gi-Ho,Gi-Ho Park,176,72,R,R
54803,2003,10,16,South Korea,Choi,Hyeon-Seok,Hyeon-Seok Choi,198,73,R,R
54804,1995,7,3,United States,Dugger,Robert,Robert Dugger,183,72,R,R
54805,2005,7,12,South Korea,Park,Ji-Hwan,Ji-Hwan Park,165,72,R,R
54807,2003,12,29,South Korea,Park,Seong-Bin,Seong-Bin Park,203,74,R,R
54812,2003,1,3,South Korea,Jung,Jun-Jae,Jun-Jae Jung,150,65,L,R
54815,2001,10,24,South Korea,Jung,Hyeon-Seung,Hyeon-Seung Jung,176,71,L,L
54833,1994,3,22,United States,Anderson,Drew,Drew Anderson,183,76,R,R
54843,2001,6,4,Japan,Shirakawa,Keisho,Keisho Shirakawa,194,71,R,R
54900,2005,7,16,South Korea,Lim,Sang-Hyeon,Sang-Hyeon Lim,196,72,R,R
54903,2005,3,31,South Korea,Choi,U-Seok,U-Seok Choi,198,75,R,R
54904,2002,1,5,South Korea,Son,Ju-Hwan,Ju-Hwan Son,187,70,R,R
54905,2005,4,4,South Korea,Kim,Se-Hun,Se-Hun Kim,170,69,R,R
54913,2001,9,7,South Korea,Kim,Min-Gyu,Min-Gyu Kim,185,72,R,R
54920,1994,9,17,United States,Castano,Daniel,Daniel Castano,229,75,L,L
54930,1992,11,23,United States,Hart,Kyle,Kyle Hart,198,77,L,L
54944,1991,3,26,United States,Davidson,Matt,Matt Davidson,229,75,R,R
55043,2006,8,21,South Korea,Kim,Jae-Won,Kim Jae-Won,198,75,R,R
55122,2006,9,11,South Korea,Kim,Jong-Woon,Kim Jong-Woon,187,73,R,R
55138,1999,1,25,Australia,Wynne,Cohen,Cohen Wynne,190,76,R,R
55146,1993,12,26,Venezuela,Chirinos,Yonny,Yonny Chirinos,225,74,R,R
55164,2006,3,22,South Korea,Park,Gwan-U,Park Gwan-U,181,69,L,L
55167,2005,1,14,South Korea,Kim,Yeong-U,Yeong-U Kim,198,73,R,R
55208,1992,12,4,United States,Cave,Jake,Jake Cave,198,72,L,L
55215,2003,5,1,South Korea,Yang,Jae-Hun,Jae-Hun Yang,196,73,R,R
55226,2004,8,2,South Korea,Kim,Jun-Sang,Kim Jun-Sang,165,72,L,R
55239,1996,4,23,United States,Logue,Zach,Zach Logue,185,72,L,L
55252,2006,7,13,South Korea,Park,Jun-Sun,Jun-Sun Park,176,71,R,R
55257,1994,1,31,United States,Irvin,Cole,Cole Irvin,225,76,L,L
55267,2006,9,11,South Korea,Hong,Min-Gyu,Min-Gyu Hong,192,72,L,R
55268,2006,7,2,South Korea,Choi,Min-Seok,Choi Min-Seok,185,74,R,R
55300,2002,7,17,South Korea,Son,Him-Chan,Him-Chan Son,194,75,R,R
55301,2001,3,2,South Korea,Lee,Jun-U,Jun-U Lee,205,72,R,R
55313,2006,4,13,South Korea,Jung,Hyeon-U,Hyeon-U Jung,201,71,L,L
55322,1995,7,9,United States,Rosenberg,Kenny,Kenny Rosenberg,198,73,L,L
55359,2006,12,22,South Korea,Kim,Seo-Jun,Seo-Jun Kim,183,74,L,R
55370,2006,8,15,South Korea,Yang,Hyeon-Jong,Hyeon-Jong Yang,185,70,R,R
55371,2005,11,4,South Korea,Kwon,Hyeok-Bin,Hyeok-Bin Kwon,165,73,R,R
55382,2006,4,23,South Korea,Lim,Jin-Muk,Lim Jin-Muk,187,71,R,R
55392,2006,11,27,South Korea,Eo,Jun-Seo,Jun-Seo Eo,192,72,L,R
55393,2005,11,10,South Korea,Yeo,Dong-Uk,Dong-Uk Yeo,198,71,R,R
55396,2006,10,20,South Korea,Yoon,Hyeon,Hyeon Yoon,198,74,R,R
55397,2006,3,2,South Korea,Jeon,Tae-Hyeon,Tae-Hyeon Jeon,181,71,L,R
55438,2006,3,3,South Korea,Shim,Jae-Hun,Jae-Hun Shim,176,71,R,R
55440,2006,3,10,South Korea,Ham,Su-Ho,Su-Ho Ham,194,71,L,L
55455,2006,1,1,South Korea,Bae,Chan-Seung,Chan-Seung Bae,187,71,L,L
55532,1997,1,17,United States,Gamboa,Alec,Alec Gamboa,205,73,B,L
55536,1996,3,25,United States,Davidson,Tucker,Tucker Davidson,214,74,L,L
55563,2006,1,23,South Korea,Park,Jae-Yeop,Jae-Yeop Park,203,72,R,R
55568,2006,1,21,South Korea,Park,Se-Hyeon,Se-Hyeon Park,194,72,R,R
55633,1994,10,17,United States,Oller,Adam,Adam Oller,225,76,R,R
55636,2006,12,8,South Korea,Park,Jae-Hyeon,Jae-Hyeon Park,161,71,L,R
55645,1991,8,27,United States,Wisdom,Patrick,Patrick Wisdom,218,74,R,R
55710,2004,3,7,South Korea,Lee,Min-Jae,Lee Min-Jae,176,72,L,R
55712,2002,7,23,South Korea,Lee,Seung-Hyeon,Seung-Hyeon Lee,170,68,L,R
55730,1994,4,25,United States,Ponce,Cody,Cody Ponce,254,78,R,R
55734,1997,11,25,D.R,Florial,Estevan,Estevan Florial,194,73,L,R
55743,2006,11,7,South Korea,Jung,U-Ju,U-Ju Jung,194,72,R,R
55764,2006,5,13,South Korea,Kwon,Min-Gyu,Min-Gyu Kwon,198,74,L,L
55832,2006,11,21,South Korea,Lee,Yul-Ye,Yul-Ye Lee,198,72,R,R
55844,1992,4,9,United States,McBroom,Ryan,Ryan McBroom,218,75,R,L
55855,1994,12,28,United States,White,Mitch,Mitch White,209,75,R,R
55897,2001,11,23,South Korea,Hong,Dae-In,Dae-In Hong,168,69,L,R
55903,1996,7,9,United States,O'Riley,Garrett,Garrett O'Riley,220,75,R,R
55912,1997,5,23,United States,Allen,Logan,Logan Allen,231,73,L,L
55926,2006,7,14,South Korea,Jung,Hyeon-Chang,Jung Hyeon-Chang,154,70,L,R
55995,2006,10,26,South Korea,Kim,Tae-Hun,Tae-Hun Kim,194,74,R,R
60032,1987,7,22,South Korea,Kim,Jong-Chan,Jong-Chan Kim,225,74,R,R
60100,1988,5,9,South Korea,Baek,Jin-U,Jin-U Baek,174,70,R,R
60102,1986,3,17,South Korea,Lee,Tae-Won,Tae-Won Lee,172,70,R,R
60105,1991,7,29,South Korea,Bae,Min-Gwan,Min-Gwan Bae,205,73,R,R
60139,1981,7,12,United States,Dumatrait,Phil ,Phil  Dumatrait,203,74,R,L
60140,1987,5,13,South Korea,Shin,Jeong-Rak,Jeong-Rak Shin,172,70,L,R
60146,1991,11,20,South Korea,Lee,Seung-Hyeon,Seung-Hyeon Lee,203,71,R,R
60154,1983,2,23,Mexico,Gonzalez,Edgar,Edgar Gonzalez,216,74,R,R
60156,1974,10,21,Japan,Okamoto,Shinya,Shinya Okamoto,209,72,R,R
60164,1991,7,12,South Korea,Yoo,Gyeong-Guk,Gyeong-Guk Yoo,172,70,R,R
60181,1988,2,20,South Korea,Kim,Ji-Yong,Ji-Yong Kim,190,69,R,R
60184,1991,5,17,South Korea,Kim,Chang-Hyeok,Chang-Hyeok Kim,176,70,R,R
60198,1992,2,23,South Korea,Lee,Seong-Jin,Seong-Jin Lee,190,71,R,R
60240,1980,10,27,D.R,Jimenez,Kelvin,Kelvin Jimenez,196,74,R,R
60255,1991,2,5,South Korea,Jang,Min-Ik,Min-Ik Jang,218,81,L,L
60263,1990,10,4,South Korea,Lee,Jae-Hak,Jae-Hak Lee,185,71,R,R
60264,1991,7,19,South Korea,Jung,Dae-Hyeon,Dae-Hyeon Jung,214,73,L,L
60288,1991,10,22,South Korea,Kim,Eung-Min,Eung-Min Kim,198,70,R,R
60296,1987,3,1,South Korea,Kim,Dong-Gil,Dong-Gil Kim,170,70,R,R
60304,1987,3,10,South Korea,Lee,Chang-Seop,Chang-Seop Lee,170,72,R,R
60329,1977,3,15,Australia,Burnside,Adrian,Adrian Burnside,209,75,L,L
60336,1991,11,9,South Korea,Moon,Seong-Hyeon,Seong-Hyeon Moon,196,72,R,R
60337,1991,5,8,South Korea,Kim,Dae-Yu,Dae-Yu Kim,203,74,L,L
60339,1991,10,2,South Korea,Kim,Geon-Tae,Geon-Tae Kim,185,73,R,R
60340,1987,10,29,South Korea,Jang,Jong-Deok,Jong-Deok Jang,201,72,R,R
60342,1987,2,7,South Korea,Jung,Hoe-Chan,Hoe-Chan Jung,231,76,R,R
60343,1987,5,11,South Korea,Lee,Hae-Chang,Hae-Chang Lee,187,72,R,R
60404,1988,7,11,South Korea,Song,Ju-Ho,Ju-Ho Song,165,71,L,R
60430,1978,2,12,United States,Redding,Tim,Tim Redding,220,71,R,R
60439,1986,10,20,South Korea,Lee,Gyu-Dae,Gyu-Dae Lee,192,72,L,R
60441,1987,5,13,South Korea,Lim,Jin-U,Jin-U Lim,216,73,R,R
60456,1988,1,2,South Korea,Baek,Sang-Won,Sang-Won Baek,168,70,L,R
60457,1988,1,21,South Korea,Kim,Hyeon-U,Hyeon-U Kim,245,73,R,R
60464,1991,7,31,South Korea,Moon,Seon-Yeop,Seon-Yeop Moon,176,69,L,L
60496,1990,11,13,South Korea,Kim,Dong-Eun,Dong-Eun Kim,165,69,R,R
60523,1987,7,18,South Korea,Jung,Hun,Hun Jung,187,71,R,R
60526,1987,5,17,South Korea,Byeon,Yong-Seon,Yong-Seon Byeon,165,72,L,R
60558,1991,11,18,South Korea,Oh,Tae-Gon,Tae-Gon Oh,194,73,R,R
60559,1989,3,10,South Korea,Park,Si-Yeong,Si-Yeong Park,203,71,R,R
60566,1989,2,5,South Korea,Lee,Sang-Ho,Sang-Ho Lee,181,71,R,R
60594,1982,10,4,United States,Sadowski,Ryan,Ryan Sadowski,194,76,R,R
60605,1987,5,10,South Korea,Hong,Jae-Ho,Jae-Ho Hong,174,71,R,R
60630,1987,9,28,South Korea,Kim,Tae-Hun,Tae-Hun Kim,168,73,R,R
60634,1991,10,8,South Korea,Lim,Gi-Jun,Gi-Jun Lim,190,72,L,L
60635,1991,4,27,South Korea,Lee,Jeong-Hun,Jeong-Hun Lee,192,72,R,R
60636,1991,9,20,South Korea,Shim,Dong-Seop,Dong-Seop Shim,205,73,L,L
60648,1991,6,30,South Korea,Lee,In-Haeng,In-Haeng Lee,185,73,L,R
60649,1982,3,13,United States,Wright,Matt,Matt Wright,198,76,R,R
60655,1987,7,15,South Korea,Lim,Han-Yong,Han-Yong Lim,165,71,L,R
60658,1986,12,21,South Korea,Choi,Byeong-Yeon,Byeong-Yeon Choi,183,70,R,R
60667,1986,5,8,South Korea,Lee,Jong-Hwan,Jong-Hwan Lee,198,69,L,L
60693,1987,9,7,South Korea,Lee,Jun-Ho,Jun-Ho Lee,196,72,R,R
60697,1979,8,13,D.R,Colon,Roman,Roman Colon,236,78,R,R
60713,1991,6,21,South Korea,An,Seung-Min,Seung-Min An,209,72,R,R
60724,1987,5,4,South Korea,Lee,Sang-Hun,Sang-Hun Lee,165,67,R,R
60726,1981,1,13,D.R,Capellan,Jose,Jose Capellan,231,77,R,R
60727,1981,3,5,Cuba,Bueno,Francisley,Francisley Bueno,176,69,L,L
60729,1982,12,31,D.R,De Paula,Julio,Julio De Paula,209,74,R,R
60757,1991,2,28,South Korea,Kim,Gyeong-Tae,Gyeong-Tae Kim,198,72,L,L
60759,1991,10,22,South Korea,Kim,Jae-U,Jae-U Kim,159,71,L,R
60764,1991,10,23,South Korea,Kim,Yong-Ju,Yong-Ju Kim,161,69,L,L
60768,1990,7,3,South Korea,Lee,Tae-Yang,Tae-Yang Lee,214,76,L,R
60805,1987,3,28,South Korea,Choi,Yun-Seok,Yun-Seok Choi,165,68,R,R
60841,1991,8,13,South Korea,Park,Jong-Hun,Jong-Hun Park,198,73,R,R
60845,1987,11,9,South Korea,Moon,Gwang-Eun,Gwang-Eun Moon,187,71,R,R
60848,1987,4,29,South Korea,Choi,Won-Jae,Won-Jae Choi,203,73,R,R
60860,1987,5,23,South Korea,Kim,Jeong-Hun,Jeong-Hun Kim,205,72,R,R
60864,1987,3,10,South Korea,Lee,Sang-Baek,Sang-Baek Lee,220,71,R,R
60865,1989,11,29,South Korea,An,Jeong-Gwang,Jeong-Gwang An,194,72,R,R
60891,1988,2,8,South Korea,Cho,Seong-U,Seong-U Cho,201,74,R,R
61101,1992,11,20,South Korea,Lim,Chan-Gyu,Chan-Gyu Lim,176,73,R,R
61102,1992,7,15,South Korea,Yoo,Gang-Nam,Gang-Nam Yoo,194,72,R,R
61104,1988,3,23,South Korea,Jung,Byeong-Gon,Byeong-Gon Jung,161,68,R,R
61108,1992,1,2,South Korea,Kang,Byeong-Ui,Byeong-Ui Kang,154,71,R,R
61114,1989,1,14,South Korea,Kim,Jae-Yul,Jae-Yul Kim,218,73,R,R
61145,1992,8,4,South Korea,Lee,U-Chan,U-Chan Lee,214,73,L,L
61154,1982,10,17,United States,Jukich,Ben,Ben Jukich,216,77,L,L
61156,1992,7,16,South Korea,Song,Yun-Jun,Yun-Jun Song,187,73,L,L
61158,1983,10,6,D.R,Liz,Radhames,Radhames Liz,192,73,R,R
61185,1989,7,29,South Korea,Choi,In-Yeong,In-Yeong Choi,168,73,R,R
61186,1988,10,20,South Korea,Lee,Cheon-Ung,Cheon-Ung Lee,198,72,L,L
61194,1988,2,5,South Korea,Lee,Min-Jae,Min-Jae Lee,170,70,L,L
61197,1988,5,10,South Korea,Choi,Yeong-Jin,Yeong-Jin Choi,192,73,R,R
61204,1988,6,24,South Korea,Kim,Dong-Han,Dong-Han Kim,161,69,R,R
61208,1988,10,2,South Korea,Jung,Jin-Ho,Jin-Ho Jung,172,73,L,R
61214,1992,7,14,South Korea,Lee,Hyeon-Ho,Hyeon-Ho Lee,176,73,L,L
61215,1988,4,12,South Korea,An,Gyu-Yeong,Gyu-Yeong An,187,73,R,R
61228,1992,9,24,South Korea,Choi,Hyeon-Jin,Hyeon-Jin Choi,190,72,R,R
61231,1982,7,15,Venezuela,Fernando,Nieve,Nieve Fernando,220,72,R,R
61240,1981,5,6,United States,Nippert,Dustin,Dustin Nippert,227,80,R,R
61262,1992,4,11,South Korea,Lee,Jeong-Ho,Jeong-Ho Lee,194,72,R,R
61267,1992,12,3,South Korea,Choi,Hyeon-Jeong,Hyeon-Jeong Choi,194,70,L,L
61268,1992,8,23,South Korea,Yang,Hyeon,Hyeon Yang,229,74,R,R
61295,1992,12,18,South Korea,Kang,Dong-Yeon,Dong-Yeon Kang,207,77,R,R
61304,1992,8,8,South Korea,Jung,Beom-Su,Beom-Su Jung,174,70,R,R
61323,1993,1,28,South Korea,Lee,Tae-Yang,Tae-Yang Lee,181,72,L,R
61329,1988,3,11,South Korea,Yoon,Ji-Ung,Ji-Ung Yoon,165,71,L,L
61332,1979,6,13,United States,Aldridge,Cory,Cory Aldridge,225,73,L,L
61353,1989,1,11,South Korea,Ko,Jong-Uk,Jong-Uk Ko,183,72,L,R
61357,1988,3,9,South Korea,Lee,Hui-Seong,Hui-Seong Lee,205,73,L,L
61360,1992,10,23,South Korea,Kim,Do-Hyeon,Do-Hyeon Kim,216,71,R,R
61363,1992,3,8,South Korea,Moon,U-Ram,U-Ram Moon,176,69,L,R
61365,1988,11,21,South Korea,Kim,Dae-U,Dae-U Kim,187,72,R,R
61366,1992,8,2,South Korea,Hong,Seong-Gap,Seong-Gap Hong,176,71,R,R
61396,1992,3,22,South Korea,Park,Jeong-Jun,Jeong-Jun Park,220,72,R,R
61404,1988,11,9,South Korea,Kim,Heon-Gon,Heon-Gon Kim,179,69,R,R
61411,1993,2,1,South Korea,Shim,Chang-Min,Chang-Min Shim,190,73,R,R
61434,1982,8,6,United States,Germano,Justin,Justin Germano,209,75,R,R
61435,1981,1,2,United States,Garko,Ryan,Ryan Garko,225,74,R,R
61444,1983,6,7,United States,Mathis,Doug,Doug Mathis,218,75,R,R
61456,1992,7,14,South Korea,Yoon,Yeong-Sam,Yeong-Sam Yoon,192,71,R,R
61457,1988,12,21,South Korea,Lim,Hyeon-Jun,Hyeon-Jun Lim,194,73,L,R
61463,1985,8,3,South Korea,Kim,Jeong-Hyeok,Jeong-Hyeok Kim,181,72,R,R
61495,1989,1,17,South Korea,Myeong,Jae-Cheol,Jae-Cheol Myeong,209,70,R,R
61496,1986,11,17,South Korea,Hwang,Su-Beom,Su-Beom Hwang,179,72,R,R
61527,1988,4,8,South Korea,Kim,Myeong-Seong,Myeong-Seong Kim,194,70,R,R
61541,1973,10,21,United States,Corey,Bryan,Bryan Corey,181,72,R,R
61554,1989,2,25,South Korea,Kim,Min-Ha,Min-Ha Kim,194,71,R,R
61557,1991,8,5,South Korea,Lee,Jeong-Dam,Jeong-Dam Lee,198,72,L,L
61566,1992,11,20,South Korea,Heo,Il,Il Heo,194,70,L,R
61569,1987,11,9,South Korea,Lee,Gyeong-U,Gyeong-U Lee,209,72,R,R
61591,1987,6,18,South Korea,Kim,Sa-Hun,Sa-Hun Kim,196,68,R,R
61604,1992,3,29,South Korea,Yoo,Jae-Hyeok,Jae-Hyeok Yoo,154,72,R,R
61629,1982,11,4,Australia,Travis,Blackley,Blackley Travis,194,75,L,L
61643,1992,9,29,South Korea,Hong,Geon-Hui,Geon-Hui Hong,214,74,R,R
61652,1988,5,12,South Korea,Yoon,Jeong-U,Jeong-U Yoon,201,74,R,R
61658,1991,10,1,South Korea,Jung,Sang-Gyo,Sang-Gyo Jung,170,70,R,R
61666,1993,1,3,South Korea,Han,Seung-Hyeok,Seung-Hyeok Han,220,73,L,R
61693,1988,9,14,South Korea,Han,Seong-Gu,Seong-Gu Han,187,73,R,R
61700,1992,8,11,South Korea,Kang,Gyeong-Hak,Gyeong-Hak Kang,159,71,L,R
61710,1986,3,29,South Korea,Kim,Yong-Ho,Yong-Ho Kim,209,74,R,R
61715,1992,5,15,South Korea,Yoo,Chang-Sik,Chang-Sik Yoo,236,73,L,L
61726,1983,5,26,D.R,Oneli,Perez,Perez Oneli,216,74,R,R
61727,1980,8,23,D.R,Bautista,Denny,Denny Bautista,190,78,R,R
61742,1988,1,5,South Korea,Na,Seong-Yong,Seong-Yong Na,209,72,R,R
61743,1992,3,11,South Korea,Oh,Jun-Hyeok,Jun-Hyeok Oh,209,74,L,R
