kbofID,playerID,yearID,stint,lgID,teamID,POS,G,PO,A,E,DP,PB,FP,RF
15741,92809,2007,1,KBO,SK,C,119,558,62,4,8,1,0.994,5.21
15742,92809,2007,1,KBO,SK,1B,1,3,0,0,1,0,1,3
15743,92809,2008,1,KBO,SK,C,100,547,63,2,13,4,0.997,6.1
15744,92809,2009,1,KBO,SK,C,65,431,32,3,7,1,0.994,7.123
15745,92809,2010,1,KBO,SK,C,128,934,75,6,10,6,0.994,7.883
15746,92809,2011,1,KBO,SK,C,9,32,4,0,0,0,1,4
15747,92809,2012,1,KBO,SK,C,8,37,3,0,0,1,1,5
15748,92809,2013,1,KBO,SK,C,8,35,1,0,0,1,1,4.5
15749,92901,2001,1,KBO,LG,P,9,0,1,0,0,0,1,0.111
15750,92906,2001,1,KBO,Hyundai,2B,122,266,351,15,79,0,0.976,5.057
15751,92906,2002,1,KBO,Hyundai,2B,107,196,302,9,56,0,0.982,4.654
15752,92906,2003,1,KBO,Hyundai,2B,129,297,298,13,72,0,0.979,4.612
15753,92906,2004,1,KBO,Samsung,2B,132,266,362,9,64,0,0.986,4.758
15754,92906,2005,1,KBO,Samsung,2B,117,211,256,10,46,0,0.979,3.991
15755,92906,2006,1,KBO,Samsung,2B,97,144,197,15,35,0,0.958,3.515
15756,92906,2007,1,KBO,Samsung,2B,9,9,7,1,3,0,0.941,1.778
15757,92906,2008,1,KBO,Samsung,2B,19,21,28,2,8,0,0.961,2.579
15758,92906,2009,1,KBO,LG,2B,55,98,122,6,32,0,0.973,4
15759,93112,2001,1,KBO,LG,C,55,194,22,3,3,6,0.986,3.927
15760,93112,2002,1,KBO,LG,C,18,38,3,0,2,0,1,2.278
15761,93112,2003,1,KBO,LG,C,6,13,2,0,1,0,1,2.5
15762,93112,2004,1,KBO,LG,C,46,175,17,3,5,3,0.985,4.174
15763,93112,2005,1,KBO,LG,C,77,427,36,3,6,3,0.994,6.013
15764,93112,2006,1,KBO,LG,C,23,44,4,1,1,0,0.98,2.087
15765,93112,2008,1,KBO,LG,C,61,255,39,5,6,2,0.983,4.82
15766,93112,2009,1,KBO,LG,C,26,125,15,1,5,0,0.993,5.385
15767,93112,2009,1,KBO,LG,OF,1,0,0,0,0,0,,0
15768,93147,2002,1,KBO,LG,P,52,3,10,1,0,0,0.929,0.25
15769,93147,2003,1,KBO,LG,P,55,2,7,2,0,0,0.818,0.164
15770,93147,2004,1,KBO,SK,P,18,0,2,0,0,0,1,0.111
15771,93155,2001,1,KBO,LG,P,8,0,3,0,0,0,1,0.375
15772,93217,2001,1,KBO,SK,P,26,4,5,1,0,0,0.9,0.346
15773,93219,2001,1,KBO,Hanwha,P,18,0,1,0,0,0,1,0.056
15774,93225,2001,1,KBO,Doosan,C,24,87,4,0,0,0,1,3.792
15775,93225,2002,1,KBO,Hanwha,C,98,492,34,2,5,5,0.996,5.367
15776,93225,2003,1,KBO,Hanwha,C,107,502,36,2,1,2,0.996,5.028
15777,93225,2004,1,KBO,Hanwha,C,37,169,14,3,1,3,0.984,4.946
15778,93225,2004,1,KBO,Hanwha,1B,1,1,0,0,0,0,1,1
15779,93225,2007,1,KBO,Hanwha,C,12,44,5,1,0,0,0.98,4.083
15780,93225,2008,1,KBO,Hanwha,C,4,11,0,0,0,0,1,2.75
15781,93225,2009,1,KBO,Hanwha,C,54,294,26,5,5,1,0.985,5.926
15782,93225,2009,1,KBO,Hanwha,1B,7,43,4,0,7,0,1,6.714
15783,93225,2010,1,KBO,Hanwha,C,3,10,0,0,0,0,1,3.333
15784,93225,2010,1,KBO,Hanwha,1B,1,3,0,0,1,0,1,3
15785,93240,2001,1,KBO,SK,1B,9,26,0,1,2,0,0.963,2.889
15786,93240,2001,1,KBO,SK,OF,1,0,0,0,0,0,,0
15787,93240,2001,1,KBO,SK,3B,1,0,0,0,0,0,,0
15788,93242,2001,1,KBO,Doosan,SS,107,151,346,13,70,0,0.975,4.645
15789,93242,2002,1,KBO,Doosan,SS,91,84,193,9,46,0,0.969,3.044
15790,93242,2003,1,KBO,Doosan,SS,72,82,161,10,31,0,0.96,3.375
15791,93245,2002,1,KBO,LG,P,1,0,1,0,0,0,1,1
15792,93309,2001,1,KBO,SK,3B,20,8,25,2,2,0,0.943,1.65
15793,93309,2001,1,KBO,SK,2B,4,4,8,0,0,0,1,3
15794,93309,2001,1,KBO,SK,SS,3,1,4,1,1,0,0.833,1.667
15795,93311,2001,1,KBO,Hanwha,P,28,2,5,1,0,0,0.875,0.25
15796,93311,2002,1,KBO,Hanwha,P,39,0,4,0,0,0,1,0.103
15797,93311,2003,1,KBO,Hanwha,P,15,1,2,0,0,0,1,0.2
15798,93349,2001,1,KBO,SK,OF,3,0,0,0,0,0,,0
15799,93357,2001,1,KBO,Hyundai,P,1,0,0,0,0,0,,0
15800,93357,2002,1,KBO,Lotte,P,19,3,5,0,0,0,1,0.421
15801,93357,2003,1,KBO,Lotte,P,78,2,13,0,2,0,1,0.192
15802,93357,2004,1,KBO,Lotte,P,29,0,6,0,0,0,1,0.207
15803,93357,2005,1,KBO,Lotte,P,11,0,3,0,0,0,1,0.273
15804,93357,2006,1,KBO,Lotte,P,24,3,3,0,0,0,1,0.25
15805,93367,2001,1,KBO,Hyundai,P,32,1,3,0,1,0,1,0.125
15806,93367,2002,1,KBO,Hyundai,P,15,0,2,0,1,0,1,0.133
15807,93367,2004,1,KBO,Hyundai,P,18,0,1,0,0,0,1,0.056
15808,93367,2005,1,KBO,Hyundai,P,41,1,7,0,0,0,1,0.195
15809,93367,2006,1,KBO,Hyundai,P,23,1,1,0,0,0,1,0.087
15810,93367,2007,1,KBO,Hyundai,P,1,0,0,0,0,0,,0
15811,93410,2001,1,KBO,LG,OF,37,53,2,1,0,0,0.982,1.486
15812,93410,2002,1,KBO,Samsung,OF,116,140,7,3,3,0,0.98,1.267
15813,93410,2002,1,KBO,Samsung,OF,7,5,2,0,0,0,1,1
15814,93410,2002,1,KBO,Samsung,1B,1,2,0,0,0,0,1,2
15815,93410,2003,1,KBO,Samsung,OF,129,173,13,6,3,0,0.969,1.442
15816,93410,2003,1,KBO,Samsung,1B,1,5,0,0,0,0,1,5
15817,93410,2004,1,KBO,Samsung,1B,118,1011,93,11,75,0,0.99,9.356
15818,93410,2004,1,KBO,Samsung,OF,4,2,0,0,0,0,1,0.5
15819,93410,2005,1,KBO,Samsung,1B,43,300,20,6,29,0,0.982,7.442
15820,93410,2005,1,KBO,Samsung,OF,24,19,1,1,0,0,0.952,0.833
15821,93410,2005,1,KBO,Samsung,OF,2,3,0,0,0,0,1,1.5
15822,93410,2006,1,KBO,Samsung,OF,15,27,0,0,0,0,1,1.8
15823,93410,2006,1,KBO,Samsung,1B,9,67,4,1,4,0,0.986,7.889
15824,93410,2007,1,KBO,Samsung,OF,15,25,0,0,0,0,1,1.667
15825,93410,2007,1,KBO,Samsung,1B,3,27,2,1,2,0,0.967,9.667
15826,93410,2007,1,KBO,Samsung,OF,2,2,0,0,0,0,1,1
15827,93410,2008,1,KBO,Samsung,OF,1,1,0,0,0,0,1,1
15828,93410,2009,1,KBO,Samsung,OF,1,0,0,0,0,0,,0
15829,93410,2010,1,KBO,Samsung,1B,3,12,0,0,0,0,1,4
15830,93410,2010,1,KBO,Samsung,OF,1,0,0,0,0,0,,0
15831,93410,2010,1,KBO,Samsung,OF,1,1,0,0,0,0,1,1
15832,93411,2001,1,KBO,KIA,OF,10,4,0,0,0,0,1,0.4
15833,93411,2001,1,KBO,KIA,OF,8,3,0,0,0,0,1,0.375
15834,93417,2001,1,KBO,KIA,P,22,5,5,1,1,0,0.909,0.455
15835,93417,2002,1,KBO,KIA,P,48,1,6,0,0,0,1,0.146
15836,93453,2001,1,KBO,Samsung,P,53,5,17,1,0,0,0.957,0.415
15837,93453,2002,1,KBO,Samsung,P,64,6,13,0,0,0,1,0.297
15838,93453,2003,1,KBO,Samsung,P,63,4,13,0,1,0,1,0.27
15839,93453,2004,1,KBO,Samsung,P,28,2,0,0,0,0,1,0.071
15840,93494,2001,1,KBO,KIA,1B,68,522,33,6,50,0,0.989,8.162
15841,93494,2001,1,KBO,KIA,3B,9,3,9,3,0,0,0.8,1.333
15842,93494,2002,1,KBO,KIA,1B,3,3,0,0,1,0,1,1
15843,93494,2003,1,KBO,Doosan,1B,17,70,2,0,7,0,1,4.235
15844,93607,2001,1,KBO,KIA,3B,45,28,69,3,3,0,0.97,2.156
15845,93607,2001,1,KBO,KIA,OF,5,3,1,0,1,0,1,0.8
15846,93607,2001,1,KBO,KIA,OF,5,4,0,0,0,0,1,0.8
15847,93607,2002,1,KBO,KIA,OF,119,217,9,4,2,0,0.983,1.899
15848,93607,2002,1,KBO,KIA,OF,8,11,0,0,0,0,1,1.375
15849,93607,2002,1,KBO,KIA,OF,1,0,0,0,0,0,,0
15850,93607,2003,1,KBO,KIA,OF,76,130,5,2,1,0,0.985,1.776
15851,93607,2003,1,KBO,KIA,OF,54,103,4,2,0,0,0.982,1.981
15852,93607,2004,1,KBO,KIA,OF,115,215,12,5,0,0,0.978,1.974
15853,93607,2004,1,KBO,KIA,3B,28,21,38,3,5,0,0.952,2.107
15854,93607,2004,1,KBO,KIA,OF,5,5,1,0,0,0,1,1.2
15855,93607,2004,1,KBO,KIA,SS,1,0,0,0,0,0,,0
15856,93607,2005,1,KBO,KIA,OF,114,195,7,4,1,0,0.981,1.772
15857,93607,2005,1,KBO,KIA,SS,2,1,3,0,1,0,1,2
15858,93607,2005,1,KBO,KIA,3B,2,0,0,1,0,0,0,0
15859,93607,2006,1,KBO,KIA,OF,93,166,7,1,0,0,0.994,1.86
15860,93607,2007,1,KBO,KIA,OF,83,131,4,0,3,0,1,1.627
15861,93607,2007,1,KBO,KIA,OF,7,2,0,0,0,0,1,0.286
15862,93607,2007,1,KBO,KIA,2B,2,1,0,1,0,0,0.5,0.5
15863,93607,2007,1,KBO,KIA,OF,1,0,0,0,0,0,,0
15864,93607,2007,1,KBO,KIA,3B,1,0,0,0,0,0,,0
15865,93607,2008,1,KBO,KIA,OF,72,94,3,3,0,0,0.97,1.347
15866,93607,2008,1,KBO,KIA,1B,28,189,13,2,14,0,0.99,7.214
15867,93607,2008,1,KBO,KIA,OF,4,6,1,0,0,0,1,1.75
15868,93607,2009,1,KBO,KIA,OF,103,149,0,2,0,0,0.987,1.447
15869,93607,2009,1,KBO,KIA,OF,25,36,2,0,1,0,1,1.52
15870,93607,2009,1,KBO,KIA,1B,1,1,0,0,1,0,1,1
15871,93607,2009,1,KBO,KIA,3B,1,0,0,0,0,0,,0
15872,93607,2010,1,KBO,KIA,OF,94,138,1,2,1,0,0.986,1.479
15873,93607,2010,1,KBO,KIA,2B,1,0,2,0,0,0,1,2
15874,93607,2010,1,KBO,KIA,OF,1,0,0,0,0,0,,0
15875,93607,2011,1,KBO,KIA,OF,80,107,1,0,0,0,1,1.35
15876,93607,2011,1,KBO,KIA,1B,3,9,0,0,0,0,1,3
15877,93626,2002,1,KBO,KIA,OF,5,2,0,1,0,0,0.667,0.4
15878,93626,2002,1,KBO,KIA,3B,2,0,2,0,0,0,1,1
15879,93626,2003,1,KBO,KIA,P,4,0,2,0,0,0,1,0.5
15880,93626,2004,1,KBO,KIA,P,3,0,0,0,0,0,,0
15881,93626,2006,1,KBO,KIA,P,1,0,0,0,0,0,,0
15882,93626,2007,1,KBO,KIA,P,17,3,23,1,2,0,0.963,1.529
15883,93626,2008,1,KBO,KIA,P,20,10,13,1,2,0,0.958,1.15
15884,93626,2009,1,KBO,KIA,P,10,2,5,0,0,0,1,0.7
15885,93626,2010,1,KBO,KIA,P,14,4,2,1,0,0,0.857,0.429
15886,93626,2011,1,KBO,LG,P,2,0,0,0,0,0,,0
15887,93626,2012,1,KBO,LG,P,1,0,2,0,0,0,1,2
15888,93628,2001,1,KBO,KIA,P,27,7,19,1,3,0,0.963,0.963
15889,93628,2002,1,KBO,KIA,P,7,1,8,0,0,0,1,1.286
15890,93656,2002,1,KBO,KIA,C,11,54,3,1,2,2,0.983,5.182
15891,93705,2001,1,KBO,Hanwha,SS,56,65,91,3,20,0,0.981,2.786
15892,93705,2001,1,KBO,Hanwha,2B,49,72,70,3,17,0,0.979,2.898
15893,93705,2001,1,KBO,Hanwha,3B,7,1,2,1,1,0,0.75,0.429
15894,93705,2002,1,KBO,Hanwha,SS,79,58,122,4,15,0,0.978,2.278
15895,93705,2002,1,KBO,Hanwha,2B,23,16,25,2,6,0,0.953,1.783
15896,93705,2002,1,KBO,Hanwha,3B,4,0,2,1,0,0,0.667,0.5
15897,93705,2003,1,KBO,KIA,3B,22,17,21,1,3,0,0.974,1.727
15898,93705,2003,1,KBO,KIA,2B,14,14,19,1,1,0,0.971,2.357
15899,93705,2003,1,KBO,KIA,SS,7,11,19,2,5,0,0.938,4.286
15900,93705,2004,1,KBO,KIA,3B,7,4,1,0,1,0,1,0.714
15901,93705,2004,1,KBO,KIA,2B,2,1,1,0,1,0,1,1
15902,93715,2006,1,KBO,Hanwha,P,59,1,11,0,1,0,1,0.203
15903,93715,2007,1,KBO,Hanwha,P,43,1,6,0,0,0,1,0.163
15904,93715,2008,1,KBO,Hanwha,P,38,6,6,1,1,0,0.923,0.316
15905,93715,2009,1,KBO,Hanwha,P,71,2,9,0,0,0,1,0.155
15906,93715,2010,1,KBO,Hanwha,P,7,0,1,0,0,0,1,0.143
15907,93728,2001,1,KBO,Samsung,P,22,4,9,0,0,0,1,0.591
15908,93728,2002,1,KBO,Samsung,P,63,4,13,0,1,0,1,0.27
15909,93728,2003,1,KBO,Samsung,P,53,2,9,0,0,0,1,0.208
15910,93728,2004,1,KBO,Lotte,P,34,3,4,0,0,0,1,0.206
15911,93728,2005,1,KBO,Lotte,P,35,0,0,0,0,0,,0
15912,93728,2006,1,KBO,Lotte,P,42,3,7,0,0,0,1,0.238
15913,93807,2001,1,KBO,SK,2B,129,198,326,5,76,0,0.991,4.062
15914,93807,2002,1,KBO,SK,2B,118,123,228,5,38,0,0.986,2.975
15915,93807,2003,1,KBO,SK,2B,23,18,12,0,5,0,1,1.304
15916,93807,2003,1,KBO,SK,SS,2,0,1,0,1,0,1,0.5
15917,93807,2003,1,KBO,SK,3B,2,0,0,0,0,0,,0
15918,93807,2003,1,KBO,SK,OF,1,1,0,0,0,0,1,1
15919,93807,2003,1,KBO,SK,OF,1,2,0,0,0,0,1,2
15920,93817,2001,1,KBO,KIA,P,38,5,13,0,3,0,1,0.474
15921,93817,2002,1,KBO,KIA,P,1,0,0,0,0,0,,0
15922,93817,2003,1,KBO,LG,P,24,3,6,0,0,0,1,0.375
15923,93817,2004,1,KBO,LG,P,16,0,4,0,0,0,1,0.25
15924,93862,2001,1,KBO,SK,P,12,4,2,0,0,0,1,0.5
15925,94106,2001,1,KBO,LG,SS,129,189,402,13,74,0,0.978,4.581
15926,94106,2001,1,KBO,LG,3B,2,3,2,2,0,0,0.714,2.5
15927,94106,2002,1,KBO,LG,2B,85,177,202,3,52,0,0.992,4.459
15928,94106,2002,1,KBO,LG,SS,15,14,29,2,6,0,0.956,2.867
15929,94106,2003,1,KBO,LG,2B,103,198,223,8,48,0,0.981,4.087
15930,94106,2003,1,KBO,LG,SS,6,6,14,1,6,0,0.952,3.333
15931,94106,2004,1,KBO,LG,SS,14,15,24,0,6,0,1,2.786
15932,94107,2001,1,KBO,LG,OF,111,176,4,3,0,0,0.984,1.622
15933,94107,2001,1,KBO,LG,OF,16,20,0,0,0,0,1,1.25
15934,94107,2001,1,KBO,LG,OF,1,0,0,0,0,0,,0
15935,94107,2002,1,KBO,LG,OF,30,35,1,0,0,0,1,1.2
15936,94107,2004,1,KBO,LG,OF,6,14,0,0,0,0,1,2.333
15937,94107,2008,1,KBO,SK,1B,1,3,0,1,0,0,0.75,3
15938,94107,2009,1,KBO,SK,1B,4,9,0,0,0,0,1,2.25
15939,94107,2009,1,KBO,SK,OF,2,1,0,0,0,0,1,0.5
15940,94107,2010,1,KBO,SK,OF,1,0,0,0,0,0,,0
15941,94107,2010,1,KBO,SK,1B,1,1,0,0,0,0,1,1
15942,94126,2001,1,KBO,LG,P,70,6,29,2,2,0,0.946,0.5
15943,94126,2002,1,KBO,LG,P,37,3,7,0,0,0,1,0.27
15944,94126,2003,1,KBO,LG,P,4,1,0,0,0,0,1,0.25
15945,94126,2004,1,KBO,LG,P,54,2,12,3,1,0,0.824,0.259
15946,94126,2005,1,KBO,LG,P,28,2,3,3,0,0,0.625,0.179
15947,94126,2006,1,KBO,LG,P,14,2,4,0,0,0,1,0.429
15948,94126,2007,1,KBO,LG,P,10,2,1,0,0,0,1,0.3
15949,94126,2008,1,KBO,SK,P,2,0,0,0,0,0,,0
15950,94126,2014,1,KBO,SK,P,2,1,1,0,1,0,1,1
15951,94132,2001,1,KBO,LG,1B,22,89,3,0,5,0,1,4.182
15952,94132,2001,1,KBO,LG,C,12,28,4,0,0,0,1,2.667
15953,94132,2001,1,KBO,LG,3B,1,0,0,1,0,0,0,0
15954,94132,2002,1,KBO,LG,1B,57,351,22,1,33,0,0.997,6.544
15955,94132,2002,1,KBO,LG,3B,5,0,3,0,0,0,1,0.6
15956,94132,2003,1,KBO,LG,1B,63,370,14,3,35,0,0.992,6.095
15957,94132,2003,1,KBO,LG,3B,1,0,0,0,0,0,,0
15958,94132,2004,1,KBO,LG,1B,114,838,37,6,77,0,0.993,7.675
15959,94132,2004,1,KBO,LG,3B,1,0,1,0,0,0,1,1
15960,94132,2005,1,KBO,LG,1B,49,369,21,4,26,0,0.99,7.959
15961,94132,2005,1,KBO,LG,3B,2,0,0,0,0,0,,0
15962,94132,2006,1,KBO,LG,1B,24,134,6,3,14,0,0.979,5.833
15963,94132,2006,1,KBO,LG,3B,1,0,0,0,0,0,,0
15964,94132,2007,1,KBO,LG,1B,121,1042,58,9,121,0,0.992,9.091
15965,94132,2008,1,KBO,LG,1B,88,727,42,4,70,0,0.995,8.739
15966,94132,2009,1,KBO,LG,1B,71,566,34,1,72,0,0.998,8.451
15967,94132,2009,1,KBO,LG,P,1,0,0,0,0,0,,0
15968,94132,2010,1,KBO,SK,1B,35,201,16,1,19,0,0.995,6.2
15969,94132,2010,1,KBO,SK,3B,1,0,0,0,0,0,,0
15970,94132,2010,1,KBO,SK,2B,1,0,0,0,0,0,,0
15971,94132,2011,1,KBO,SK,1B,17,63,3,1,2,0,0.985,3.882
15972,94132,2011,1,KBO,SK,C,10,23,4,0,0,1,1,2.7
15973,94132,2011,1,KBO,SK,3B,1,0,0,0,0,0,,0
15974,94132,2012,1,KBO,LG,1B,56,399,26,5,36,0,0.988,7.589
15975,94145,2001,1,KBO,Lotte,1B,21,94,8,1,13,0,0.99,4.857
15976,94145,2001,1,KBO,Lotte,OF,1,0,0,0,0,0,,0
15977,94145,2002,1,KBO,Lotte,1B,39,261,23,3,29,0,0.99,7.282
15978,94145,2003,1,KBO,LG,1B,3,10,1,0,3,0,1,3.667
15979,94161,2001,1,KBO,LG,P,3,0,1,0,1,0,1,0.333
15980,94162,2001,1,KBO,LG,1B,115,898,67,3,93,0,0.997,8.391
15981,94162,2001,1,KBO,LG,OF,8,1,0,0,0,0,1,0.125
15982,94162,2002,1,KBO,LG,1B,87,634,52,7,62,0,0.99,7.885
15983,94162,2005,1,KBO,LG,1B,14,92,10,1,10,0,0.99,7.286
15984,94162,2006,1,KBO,LG,1B,23,128,11,1,12,0,0.993,6.043
15985,94204,2001,1,KBO,Hyundai,OF,95,207,8,5,4,0,0.977,2.263
15986,94204,2001,1,KBO,Hyundai,OF,1,0,0,0,0,0,,0
15987,94204,2002,1,KBO,Hyundai,OF,125,282,13,1,2,0,0.997,2.36
15988,94204,2003,1,KBO,Hyundai,OF,126,228,5,5,2,0,0.979,1.849
15989,94204,2004,1,KBO,Hyundai,OF,11,28,0,0,0,0,1,2.545
15990,94204,2005,1,KBO,Samsung,OF,82,79,1,1,1,0,0.988,0.976
15991,94204,2005,1,KBO,Samsung,OF,6,5,0,0,0,0,1,0.833
15992,94204,2006,1,KBO,Samsung,OF,12,10,0,0,0,0,1,0.833
15993,94204,2007,1,KBO,Samsung,OF,101,125,11,0,0,0,1,1.347
15994,94204,2008,1,KBO,Samsung,OF,21,29,0,0,0,0,1,1.381
15995,94215,2001,1,KBO,Doosan,P,34,8,8,0,1,0,1,0.471
15996,94215,2003,1,KBO,Doosan,P,3,0,0,0,0,0,,0
15997,94227,2001,1,KBO,Hanwha,P,23,2,3,1,0,0,0.833,0.217
15998,94228,2001,1,KBO,LG,P,44,2,5,0,1,0,1,0.159
15999,94228,2002,1,KBO,LG,P,77,4,4,0,0,0,1,0.104
16000,94228,2003,1,KBO,LG,P,75,1,2,1,0,0,0.75,0.04
16001,94228,2004,1,KBO,LG,P,85,0,7,0,0,0,1,0.082
16002,94228,2005,1,KBO,LG,P,69,4,11,2,2,0,0.882,0.217
16003,94228,2006,1,KBO,LG,P,16,1,0,0,0,0,1,0.062
16004,94228,2007,1,KBO,LG,P,80,0,8,1,1,0,0.889,0.1
16005,94228,2008,1,KBO,LG,P,37,1,4,0,0,0,1,0.135
16006,94228,2009,1,KBO,LG,P,73,1,13,0,0,0,1,0.192
16007,94228,2010,1,KBO,LG,P,14,1,1,0,0,0,1,0.143
16008,94228,2012,1,KBO,LG,P,30,2,2,0,0,0,1,0.133
16009,94228,2013,1,KBO,LG,P,58,2,2,0,0,0,1,0.069
16010,94228,2014,1,KBO,LG,P,2,0,0,0,0,0,,0
16011,94310,2001,1,KBO,Hyundai,OF,86,156,4,1,0,0,0.994,1.86
16012,94310,2001,1,KBO,Hyundai,1B,33,254,27,4,23,0,0.986,8.515
16013,94310,2001,1,KBO,Hyundai,OF,3,3,0,1,0,0,0.75,1
16014,94310,2002,1,KBO,Hyundai,1B,115,894,72,5,85,0,0.995,8.4
16015,94310,2002,1,KBO,Hyundai,OF,16,22,0,0,0,0,1,1.375
16016,94310,2003,1,KBO,Hyundai,OF,119,211,4,2,1,0,0.991,1.807
16017,94310,2003,1,KBO,Hyundai,1B,18,61,8,0,7,0,1,3.833
16018,94310,2004,1,KBO,Hyundai,1B,127,1107,78,1,89,0,0.999,9.331
16019,94310,2004,1,KBO,Hyundai,OF,7,12,0,0,0,0,1,1.714
16020,94310,2005,1,KBO,Hyundai,1B,88,654,38,6,58,0,0.991,7.864
16021,94310,2005,1,KBO,Hyundai,OF,13,32,2,0,1,0,1,2.615
16022,94310,2006,1,KBO,Hyundai,1B,119,978,55,4,96,0,0.996,8.681
16023,94310,2007,1,KBO,Hyundai,1B,73,552,44,7,42,0,0.988,8.164
16024,94310,2008,1,KBO,Woori,1B,100,751,52,5,71,0,0.994,8.03
16025,94310,2009,1,KBO,Woori,1B,106,867,45,3,85,0,0.997,8.604
16026,94310,2010,1,KBO,Nexen,1B,112,795,62,4,86,0,0.995,7.652
16027,94310,2011,1,KBO,Nexen,1B,56,296,25,2,33,0,0.994,5.732
16028,94330,2001,1,KBO,KIA,P,29,10,36,1,2,0,0.979,1.586
16029,94330,2002,1,KBO,KIA,P,24,10,16,2,2,0,0.929,1.083
16030,94330,2003,1,KBO,KIA,P,22,8,18,0,4,0,1,1.182
16031,94330,2004,1,KBO,KIA,P,5,1,2,0,0,0,1,0.6
16032,94330,2005,1,KBO,KIA,P,24,4,12,1,1,0,0.941,0.667
16033,94330,2006,1,KBO,LG,P,9,4,7,1,0,0,0.917,1.222
16034,94330,2007,1,KBO,SK,P,4,0,2,0,0,0,1,0.5
16035,94330,2008,1,KBO,SK,P,14,0,5,0,0,0,1,0.357
16036,94330,2009,1,KBO,Hanwha,P,8,1,1,0,0,0,1,0.25
16037,94338,2001,1,KBO,Hyundai,P,10,1,3,0,0,0,1,0.4
16038,94364,2001,1,KBO,Hyundai,P,30,14,21,1,0,0,0.972,1.167
16039,94364,2002,1,KBO,Hyundai,P,17,1,3,0,0,0,1,0.235
16040,94364,2003,1,KBO,Hyundai,P,19,1,7,0,0,0,1,0.421
16041,94364,2004,1,KBO,Hyundai,P,49,10,11,1,1,0,0.955,0.429
16042,94364,2005,1,KBO,Hyundai,P,16,0,9,0,0,0,1,0.562
16043,94364,2006,1,KBO,Hyundai,P,30,3,29,1,1,0,0.97,1.067
16044,94364,2007,1,KBO,Hyundai,P,26,4,20,1,0,0,0.96,0.923
16045,94364,2008,1,KBO,Woori,P,36,4,7,1,1,0,0.917,0.306
16046,94364,2009,1,KBO,Woori,P,23,2,4,1,0,0,0.857,0.261
16047,94364,2010,1,KBO,SK,P,8,1,4,0,0,0,1,0.625
16048,94364,2011,1,KBO,SK,P,6,0,2,0,0,0,1,0.333
16049,94415,2001,1,KBO,Samsung,SS,55,61,108,2,16,0,0.988,3.073
16050,94415,2001,1,KBO,Samsung,3B,1,0,2,0,0,0,1,2
16051,94415,2001,1,KBO,Samsung,2B,1,0,0,0,0,0,,0
16052,94415,2002,1,KBO,Lotte,SS,55,54,127,6,21,0,0.968,3.291
16053,94415,2002,1,KBO,Lotte,3B,2,1,1,0,0,0,1,1
16054,94415,2002,1,KBO,Lotte,2B,1,0,0,1,0,0,0,0
16055,94415,2003,1,KBO,Lotte,SS,57,72,128,6,25,0,0.971,3.509
16056,94415,2003,1,KBO,Lotte,2B,32,42,49,0,14,0,1,2.844
16057,94415,2003,1,KBO,Lotte,3B,9,4,9,2,0,0,0.867,1.444
16058,94415,2003,1,KBO,Lotte,1B,1,7,0,0,0,0,1,7
16059,94415,2004,1,KBO,Lotte,SS,32,24,54,5,8,0,0.94,2.438
16060,94415,2004,1,KBO,Lotte,2B,8,10,13,0,3,0,1,2.875
16061,94415,2005,1,KBO,SK,3B,107,44,147,9,10,0,0.955,1.785
16062,94415,2005,1,KBO,SK,SS,5,0,2,0,0,0,1,0.4
16063,94415,2005,1,KBO,SK,2B,2,1,3,0,0,0,1,2
16064,94415,2006,1,KBO,SK,3B,92,57,110,8,14,0,0.954,1.815
16065,94415,2006,1,KBO,SK,SS,17,22,36,0,11,0,1,3.412
16066,94415,2006,1,KBO,SK,2B,10,11,22,0,5,0,1,3.3
16067,94415,2006,1,KBO,SK,1B,1,2,0,0,0,0,1,2
16068,94415,2007,1,KBO,SK,SS,16,7,19,0,4,0,1,1.625
16069,94415,2007,1,KBO,SK,3B,5,1,3,0,0,0,1,0.8
16070,94415,2007,1,KBO,SK,1B,1,0,0,0,0,0,,0
16071,94426,2001,1,KBO,KIA,OF,25,33,2,0,1,0,1,1.4
16072,94426,2001,1,KBO,KIA,OF,20,28,0,0,0,0,1,1.4
16073,94426,2001,1,KBO,KIA,OF,16,24,1,0,1,0,1,1.562
16074,94426,2002,1,KBO,Hyundai,OF,16,9,0,0,0,0,1,0.562
16075,94426,2002,1,KBO,Hyundai,OF,4,3,0,0,0,0,1,0.75
16076,94426,2002,1,KBO,Hyundai,OF,2,0,0,0,0,0,,0
16077,94426,2003,1,KBO,Hyundai,OF,13,14,0,0,0,0,1,1.077
16078,94426,2003,1,KBO,Hyundai,OF,1,0,0,1,0,0,0,0
16079,94426,2004,1,KBO,Samsung,OF,11,7,0,0,0,0,1,0.636
16080,94426,2004,1,KBO,Samsung,OF,2,0,0,0,0,0,,0
16081,94426,2005,1,KBO,SK,OF,22,18,0,0,0,0,1,0.818
16082,94426,2005,1,KBO,SK,OF,5,1,0,0,0,0,1,0.2
16083,94450,2001,1,KBO,Samsung,3B,117,87,193,10,14,0,0.966,2.393
16084,94450,2002,1,KBO,Samsung,3B,127,94,236,11,20,0,0.968,2.598
16085,94450,2003,1,KBO,Samsung,3B,129,137,245,5,26,0,0.987,2.961
16086,94450,2004,1,KBO,Samsung,3B,133,100,220,13,18,0,0.961,2.406
16087,94450,2005,1,KBO,Samsung,1B,96,782,59,5,54,0,0.994,8.76
