mnkpID,playerID,mlb_playerID,npb_playerID,kbo_playerID,yearID,stint,lgID,teamID,transition_indicator,G,W,L,CG,SHO,SV,IPouts,H,HR,BB,HBP,SO,R,ER,ERA,BFP,WPCT,AL_indicator,NL_indicator,CL_indicator,PL_indicator,KBO_indicator
66945,MLB__NPB_105373_KBO_,,105373.0,,2007,1,CL,YAKULT,1,18,1,3,0.0,0,0.0,136,59,7,15,2.0,26,32.0,29.0,5.757352941,207.0,0.25,0,0,1,0,0
66946,MLB__NPB_105373_KBO_,,105373.0,,2008,1,CL,YAKULT,1,27,1,2,0.0,0,0.0,124,41,2,17,2.0,33,16.0,15.0,3.266129032,183.0,0.333,0,0,1,0,0
66947,MLB__NPB_105373_KBO_,,105373.0,,2009,1,CL,YAKULT,1,17,0,0,0.0,0,0.0,79,25,1,10,1.0,12,9.0,9.0,3.075949367,110.0,,0,0,1,0,0
66948,MLB__NPB_105373_KBO_,,105373.0,,2010,1,CL,YAKULT,1,21,0,1,0.0,0,0.0,90,30,5,11,1.0,25,17.0,16.0,4.8,129.0,0,0,0,1,0,0
66949,MLB__NPB_105373_KBO_,,105373.0,,2011,1,CL,YAKULT,1,27,3,0,0.0,0,0.0,91,35,4,10,3.0,19,12.0,12.0,3.56043956,135.0,1,0,0,1,0,0
66950,MLB__NPB_105373_KBO_,,105373.0,,2012,1,CL,YAKULT,1,20,1,0,0.0,0,0.0,54,17,1,6,1.0,12,9.0,9.0,4.5,77.0,1,0,0,1,0,0
66951,MLB__NPB_105373_KBO_,,105373.0,,2013,1,CL,YAKULT,1,2,0,0,0.0,0,0.0,3,7,1,1,0.0,1,8.0,8.0,72,11.0,,0,0,1,0,0
66952,MLB__NPB_105378_KBO_,,105378.0,,2006,1,PL,SOFTBANK,1,2,0,0,0.0,0,0.0,10,8,1,1,1.0,2,6.0,4.0,10.8,21.0,,0,0,0,1,0
66953,MLB__NPB_105378_KBO_,,105378.0,,2007,1,PL,SOFTBANK,1,3,0,2,0.0,0,0.0,45,13,3,13,1.0,8,8.0,7.0,4.2,71.0,0,0,0,0,1,0
66954,MLB__NPB_105378_KBO_,,105378.0,,2008,1,PL,SOFTBANK,1,2,0,0,0.0,0,0.0,9,8,1,1,0.0,2,7.0,7.0,21,18.0,,0,0,0,1,0
66955,MLB__NPB_105383_KBO_,,105383.0,,2006,1,CL,YOKOHAMA,1,9,2,1,0.0,0,0.0,88,28,6,12,0.0,9,13.0,13.0,3.988636364,121.0,0.667,0,0,1,0,0
66956,MLB__NPB_105383_KBO_,,105383.0,,2007,1,CL,YOKOHAMA,1,15,2,4,0.0,0,0.0,147,51,6,16,3.0,28,25.0,22.0,4.040816327,215.0,0.333,0,0,1,0,0
66957,MLB__NPB_105383_KBO_,,105383.0,,2008,1,CL,YOKOHAMA,1,12,0,0,0.0,0,0.0,46,24,5,9,0.0,7,18.0,16.0,9.391304348,78.0,,0,0,1,0,0
66958,MLB__NPB_105384_KBO_,,105384.0,,2006,1,PL,RAKUTEN,1,5,0,2,0.0,0,0.0,81,22,4,13,3.0,9,13.0,13.0,4.333333333,118.0,0,0,0,0,1,0
66959,MLB__NPB_105384_KBO_,,105384.0,,2007,1,PL,RAKUTEN,1,4,0,0,0.0,0,0.0,18,10,0,1,0.0,4,4.0,3.0,4.5,29.0,,0,0,0,1,0
66960,MLB__NPB_105384_KBO_,,105384.0,,2008,1,PL,RAKUTEN,1,5,0,2,0.0,0,0.0,31,10,2,5,2.0,3,7.0,6.0,5.225806452,49.0,0,0,0,0,1,0
66961,MLB__NPB_105385_KBO_,,105385.0,,2006,1,PL,ORIX,1,6,0,1,0.0,0,0.0,40,11,3,2,0.0,10,4.0,4.0,2.7,51.0,0,0,0,0,1,0
66962,MLB__NPB_105385_KBO_,,105385.0,,2007,1,PL,ORIX,1,39,4,3,0.0,0,0.0,378,124,7,24,4.0,115,46.0,41.0,2.928571429,516.0,0.571,0,0,0,1,0
66963,MLB__NPB_105385_KBO_,,105385.0,,2008,1,PL,ORIX,1,12,4,1,0.0,0,0.0,202,70,7,7,1.0,58,23.0,22.0,2.940594059,272.0,0.8,0,0,0,1,0
66964,MLB__NPB_105385_KBO_,,105385.0,,2009,1,PL,ORIX,1,19,10,4,3.0,2,0.0,418,134,10,20,3.0,124,53.0,48.0,3.100478469,561.0,0.714,0,0,0,1,0
66965,MLB__NPB_105385_KBO_,,105385.0,,2010,1,PL,ORIX,1,57,6,5,2.0,0,12.0,314,107,6,24,1.0,96,42.0,38.0,3.267515924,440.0,0.545,0,0,0,1,0
66966,MLB__NPB_105385_KBO_,,105385.0,,2011,1,PL,ORIX,1,68,5,6,0.0,0,33.0,207,66,5,15,1.0,74,23.0,20.0,2.608695652,289.0,0.455,0,0,0,1,0
66967,MLB__NPB_105385_KBO_,,105385.0,,2012,1,PL,ORIX,1,52,4,2,0.0,0,18.0,156,49,5,13,0.0,49,15.0,14.0,2.423076923,214.0,0.667,0,0,0,1,0
66968,MLB__NPB_105385_KBO_,,105385.0,,2013,1,PL,ORIX,1,37,3,2,0.0,0,0.0,140,43,3,7,0.0,53,16.0,11.0,2.121428571,191.0,0.6,0,0,0,1,0
66969,MLB__NPB_105385_KBO_,,105385.0,,2014,1,PL,ORIX,1,55,4,3,0.0,0,0.0,241,65,8,20,2.0,67,33.0,30.0,3.360995851,326.0,0.571,0,0,0,1,0
66970,MLB__NPB_105385_KBO_,,105385.0,,2015,1,PL,ORIX,1,50,4,3,0.0,0,0.0,158,46,2,13,1.0,54,17.0,15.0,2.563291139,213.0,0.571,0,0,0,1,0
66971,MLB__NPB_105385_KBO_,,105385.0,,2016,1,PL,ORIX,1,16,0,0,0.0,0,0.0,41,20,4,6,0.0,11,13.0,12.0,7.902439024,66.0,,0,0,0,1,0
66972,MLB__NPB_105385_KBO_,,105385.0,,2017,1,PL,ORIX,1,4,0,0,0.0,0,0.0,18,5,1,3,1.0,4,2.0,2.0,3,27.0,,0,0,0,1,0
66973,MLB__NPB_105385_KBO_,,105385.0,,2018,1,PL,ORIX,1,17,0,0,0.0,0,0.0,46,13,0,2,0.0,14,4.0,4.0,2.347826087,59.0,,0,0,0,1,0
66974,MLB__NPB_105385_KBO_,,105385.0,,2019,1,PL,ORIX,1,1,0,0,0.0,0,0.0,1,0,0,0,0.0,1,0.0,0.0,0,1.0,,0,0,0,1,0
66975,MLB__NPB_105387_KBO_,,105387.0,,2006,1,PL,LOTTE,1,1,0,1,0.0,0,0.0,6,6,1,1,0.0,1,3.0,3.0,13.5,13.0,0,0,0,0,1,0
66976,MLB__NPB_105387_KBO_,,105387.0,,2009,1,PL,LOTTE,1,4,0,0,0.0,0,0.0,16,8,0,4,2.0,3,7.0,7.0,11.8125,29.0,,0,0,0,1,0
66977,MLB__NPB_105387_KBO_,,105387.0,,2010,1,PL,LOTTE,1,58,3,0,0.0,0,0.0,167,48,4,30,2.0,52,19.0,18.0,2.910179641,245.0,1,0,0,0,1,0
66978,MLB__NPB_105387_KBO_,,105387.0,,2011,1,PL,LOTTE,1,21,1,0,0.0,0,0.0,57,25,0,9,1.0,14,16.0,12.0,5.684210526,91.0,1,0,0,0,1,0
66979,MLB__NPB_105387_KBO_,,105387.0,,2012,1,PL,LOTTE,1,10,0,0,0.0,0,0.0,28,15,2,6,0.0,2,6.0,6.0,5.785714286,48.0,,0,0,0,1,0
66980,MLB__NPB_105387_KBO_,,105387.0,,2013,1,PL,LOTTE,1,15,9,1,1.0,1,0.0,267,67,5,29,6.0,76,28.0,27.0,2.730337079,359.0,0.9,0,0,0,1,0
66981,MLB__NPB_105387_KBO_,,105387.0,,2014,1,PL,LOTTE,1,23,7,5,1.0,1,0.0,304,110,8,44,6.0,68,53.0,49.0,4.351973684,461.0,0.583,0,0,0,1,0
66982,MLB__NPB_105387_KBO_,,105387.0,,2015,1,PL,LOTTE,1,11,3,4,0.0,0,0.0,159,50,7,28,3.0,39,27.0,26.0,4.41509434,235.0,0.429,0,0,0,1,0
66983,MLB__NPB_105387_KBO_,,105387.0,,2016,1,PL,LOTTE,1,5,0,4,0.0,0,0.0,55,25,1,11,0.0,6,19.0,18.0,8.836363636,92.0,0,0,0,0,1,0
66984,MLB__NPB_105391_KBO_,,105391.0,,2006,1,CL,YOKOHAMA,1,18,2,6,0.0,0,0.0,166,74,8,19,1.0,29,46.0,42.0,6.831325301,250.0,0.25,0,0,1,0,0
66985,MLB__NPB_105391_KBO_,,105391.0,,2007,1,CL,YOKOHAMA,1,22,0,0,0.0,0,0.0,56,27,4,9,2.0,12,16.0,16.0,7.714285714,91.0,,0,0,1,0,0
66986,MLB__NPB_105391_KBO_,,105391.0,,2008,1,CL,YOKOHAMA,1,10,1,0,0.0,0,0.0,17,9,0,2,1.0,2,7.0,7.0,11.11764706,28.0,1,0,0,1,0,0
66987,MLB__NPB_105391_KBO_,,105391.0,,2009,1,CL,YOKOHAMA,1,11,0,1,0.0,0,0.0,24,9,3,5,0.0,6,4.0,4.0,4.5,36.0,0,0,0,1,0,0
66988,MLB__NPB_105391_KBO_,,105391.0,,2010,1,CL,YOKOHAMA,1,21,0,0,0.0,0,0.0,31,18,0,1,5.0,11,7.0,6.0,5.225806452,56.0,,0,0,1,0,0
66989,MLB__NPB_105391_KBO_,,105391.0,,2011,1,PL,ORIX,2,20,0,0,0.0,0,0.0,68,22,0,6,4.0,21,10.0,10.0,3.970588235,96.0,,0,0,0,1,0
66990,MLB__NPB_105391_KBO_,,105391.0,,2012,1,PL,ORIX,2,1,0,0,0.0,0,0.0,3,2,1,0,0.0,0,1.0,1.0,9,4.0,,0,0,0,1,0
66991,MLB__NPB_105391_KBO_,,105391.0,,2013,1,CL,HANSHIN,3,1,0,0,0.0,0,0.0,3,3,2,0,0.0,1,3.0,3.0,27,6.0,,0,0,1,0,0
66992,MLB__NPB_105391_KBO_,,105391.0,,2014,1,CL,HANSHIN,3,22,1,0,0.0,0,0.0,56,18,3,3,1.0,14,7.0,6.0,2.892857143,78.0,1,0,0,1,0,0
66993,MLB__NPB_105391_KBO_,,105391.0,,2015,1,CL,HANSHIN,3,52,2,0,0.0,0,0.0,107,35,2,15,3.0,27,14.0,12.0,3.028037383,157.0,1,0,0,1,0,0
66994,MLB__NPB_105391_KBO_,,105391.0,,2016,1,CL,HANSHIN,3,16,0,1,0.0,0,0.0,38,19,1,7,0.0,10,9.0,9.0,6.394736842,64.0,0,0,0,1,0,0
66995,MLB__NPB_105392_KBO_,,105392.0,,2006,1,CL,CHUNICHI,1,1,0,0,0.0,0,0.0,3,2,0,0,0.0,0,0.0,0.0,0,5.0,,0,0,1,0,0
66996,MLB__NPB_105392_KBO_,,105392.0,,2008,1,CL,CHUNICHI,1,17,1,1,0.0,0,0.0,45,10,2,6,0.0,10,5.0,5.0,3,61.0,0.5,0,0,1,0,0
66997,MLB__NPB_105392_KBO_,,105392.0,,2009,1,CL,CHUNICHI,1,18,2,1,0.0,0,0.0,36,10,2,9,1.0,13,6.0,4.0,3,55.0,0.667,0,0,1,0,0
66998,MLB__NPB_105393_KBO_,,105393.0,,2006,1,PL,LOTTE,1,4,0,0,0.0,0,0.0,14,11,2,2,0.0,4,8.0,8.0,15.42857143,27.0,,0,0,0,1,0
66999,MLB__NPB_105393_KBO_,,105393.0,,2007,1,PL,LOTTE,1,48,4,2,0.0,0,0.0,164,40,3,9,1.0,39,13.0,10.0,1.646341463,213.0,0.667,0,0,0,1,0
67000,MLB__NPB_105393_KBO_,,105393.0,,2008,1,PL,LOTTE,1,65,2,5,0.0,0,1.0,180,52,7,17,2.0,45,24.0,20.0,3,251.0,0.286,0,0,0,1,0
67001,MLB__NPB_105393_KBO_,,105393.0,,2009,1,PL,LOTTE,1,45,1,1,0.0,0,0.0,131,50,5,18,3.0,24,23.0,23.0,4.740458015,195.0,0.5,0,0,0,1,0
67002,MLB__NPB_105393_KBO_,,105393.0,,2010,1,CL,HANSHIN,2,22,0,1,0.0,0,0.0,40,23,1,4,0.0,14,10.0,10.0,6.75,64.0,0,0,0,1,0,0
67003,MLB__NPB_105393_KBO_,,105393.0,,2011,1,CL,HANSHIN,2,6,0,0,0.0,0,0.0,14,5,1,3,0.0,3,4.0,4.0,7.714285714,22.0,,0,0,1,0,0
67004,MLB__NPB_105393_KBO_,,105393.0,,2013,1,CL,HANSHIN,2,1,0,0,0.0,0,0.0,6,3,0,3,1.0,2,2.0,2.0,9,13.0,,0,0,1,0,0
67005,MLB__NPB_105394_KBO_,,105394.0,,2006,1,PL,ORIX,1,11,2,3,1.0,0,0.0,130,44,4,20,0.0,29,22.0,21.0,4.361538462,190.0,0.4,0,0,0,1,0
67006,MLB__NPB_105394_KBO_,,105394.0,,2007,1,PL,ORIX,1,2,1,0,0.0,0,0.0,35,10,1,4,0.0,10,3.0,3.0,2.314285714,48.0,1,0,0,0,1,0
67007,MLB__NPB_105394_KBO_,,105394.0,,2008,1,PL,ORIX,1,10,2,3,0.0,0,0.0,134,50,9,23,0.0,33,32.0,32.0,6.447761194,203.0,0.4,0,0,0,1,0
67008,MLB__NPB_105394_KBO_,,105394.0,,2009,1,PL,ORIX,1,5,0,4,1.0,0,0.0,78,36,1,17,2.0,13,24.0,22.0,7.615384615,124.0,0,0,0,0,1,0
67009,MLB__NPB_105394_KBO_,,105394.0,,2010,1,PL,ORIX,1,11,3,3,1.0,0,0.0,155,55,3,14,1.0,40,23.0,22.0,3.832258065,219.0,0.5,0,0,0,1,0
67010,MLB__NPB_105394_KBO_,,105394.0,,2011,1,PL,ORIX,1,28,8,9,2.0,0,1.0,469,128,11,69,5.0,119,58.0,51.0,2.936034115,660.0,0.471,0,0,0,1,0
67011,MLB__NPB_105394_KBO_,,105394.0,,2012,1,PL,ORIX,1,53,1,7,0.0,0,0.0,320,105,4,30,3.0,93,39.0,34.0,2.86875,447.0,0.125,0,0,0,1,0
67012,MLB__NPB_105394_KBO_,,105394.0,,2013,1,PL,ORIX,1,15,0,3,0.0,0,0.0,41,19,4,9,2.0,10,11.0,10.0,6.585365854,71.0,0,0,0,0,1,0
67013,MLB__NPB_105394_KBO_,,105394.0,,2014,1,PL,ORIX,1,35,1,0,0.0,0,0.0,127,30,1,17,2.0,38,18.0,11.0,2.338582677,175.0,1,0,0,0,1,0
67014,MLB__NPB_105394_KBO_,,105394.0,,2015,1,PL,ORIX,1,8,0,0,0.0,0,0.0,44,21,3,4,2.0,10,12.0,11.0,6.75,70.0,,0,0,0,1,0
67015,MLB__NPB_105398_KBO_,,105398.0,,2006,1,PL,SOFTBANK,1,5,0,0,0.0,0,0.0,6,4,0,2,0.0,1,2.0,2.0,9,11.0,,0,0,0,1,0
67016,MLB__NPB_105398_KBO_,,105398.0,,2008,1,PL,SOFTBANK,1,6,1,2,0.0,0,0.0,11,5,0,3,4.0,3,7.0,7.0,17.18181818,24.0,0.333,0,0,0,1,0
67017,MLB__NPB_105398_KBO_,,105398.0,,2009,1,PL,SOFTBANK,1,4,0,0,0.0,0,0.0,29,12,0,6,2.0,10,10.0,7.0,6.517241379,48.0,,0,0,0,1,0
67018,MLB__NPB_105398_KBO_,,105398.0,,2010,1,PL,SOFTBANK,1,14,2,0,0.0,0,0.0,98,33,2,18,3.0,28,18.0,8.0,2.204081633,149.0,1,0,0,0,1,0
67019,MLB__NPB_105398_KBO_,,105398.0,,2012,1,PL,SOFTBANK,1,9,2,3,1.0,1,0.0,128,24,1,18,4.0,45,10.0,7.0,1.4765625,168.0,0.4,0,0,0,1,0
67020,MLB__NPB_105404_KBO_,,105404.0,,2006,1,PL,SOFTBANK,1,10,0,0,0.0,0,0.0,40,5,0,10,0.0,9,1.0,1.0,0.675,52.0,,0,0,0,1,0
67021,MLB__NPB_105404_KBO_,,105404.0,,2007,1,PL,SOFTBANK,1,44,4,1,0.0,0,2.0,154,41,5,18,4.0,47,19.0,19.0,3.331168831,212.0,0.8,0,0,0,1,0
67022,MLB__NPB_105404_KBO_,,105404.0,,2008,1,PL,SOFTBANK,1,30,1,2,0.0,0,3.0,89,41,5,13,1.0,23,24.0,17.0,5.157303371,141.0,0.333,0,0,0,1,0
67023,MLB__NPB_105404_KBO_,,105404.0,,2009,1,PL,SOFTBANK,1,3,0,0,0.0,0,0.0,12,10,1,3,1.0,2,9.0,8.0,18,25.0,,0,0,0,1,0
67024,MLB__NPB_105404_KBO_,,105404.0,,2012,1,PL,SOFTBANK,1,35,0,1,0.0,0,2.0,83,22,1,7,2.0,37,7.0,5.0,1.626506024,112.0,0,0,0,0,1,0
67025,MLB__NPB_105404_KBO_,,105404.0,,2013,1,PL,SOFTBANK,1,44,4,0,0.0,0,1.0,124,31,1,11,1.0,36,7.0,7.0,1.524193548,163.0,1,0,0,0,1,0
67026,MLB__NPB_105404_KBO_,,105404.0,,2014,1,PL,SOFTBANK,1,40,1,1,0.0,0,0.0,101,23,2,15,3.0,27,10.0,10.0,2.673267327,140.0,0.5,0,0,0,1,0
67027,MLB__NPB_105404_KBO_,,105404.0,,2015,1,PL,SOFTBANK,1,8,1,1,0.0,0,0.0,29,9,0,6,0.0,13,3.0,3.0,2.793103448,44.0,0.5,0,0,0,1,0
67028,MLB__NPB_105404_KBO_,,105404.0,,2016,1,PL,SOFTBANK,1,2,0,0,0.0,0,0.0,6,4,0,0,0.0,1,1.0,1.0,4.5,10.0,,0,0,0,1,0
67029,MLB__NPB_105404_KBO_,,105404.0,,2017,1,CL,HANSHIN,2,2,0,0,0.0,0,0.0,5,9,3,2,0.0,0,8.0,8.0,43.2,16.0,,0,0,1,0,0
67030,MLB__NPB_105405_KBO_,,105405.0,,2006,1,PL,LOTTE,1,1,0,0,0.0,0,0.0,6,2,0,1,1.0,0,2.0,2.0,9,10.0,,0,0,0,1,0
67031,MLB__NPB_105405_KBO_,,105405.0,,2008,1,PL,LOTTE,1,4,0,0,0.0,0,0.0,15,3,1,4,0.0,2,3.0,3.0,5.4,22.0,,0,0,0,1,0
67032,MLB__NPB_105405_KBO_,,105405.0,,2010,1,PL,LOTTE,1,2,0,0,0.0,0,0.0,7,2,0,0,1.0,3,3.0,3.0,11.57142857,10.0,,0,0,0,1,0
67033,MLB__NPB_105406_KBO_,,105406.0,,2006,1,PL,RAKUTEN,1,42,1,3,0.0,0,0.0,197,90,6,18,3.0,46,48.0,43.0,5.893401015,305.0,0.25,0,0,0,1,0
67034,MLB__NPB_105406_KBO_,,105406.0,,2007,1,PL,RAKUTEN,1,26,4,8,1.0,1,0.0,254,101,10,33,4.0,62,54.0,44.0,4.677165354,385.0,0.333,0,0,0,1,0
67035,MLB__NPB_105406_KBO_,,105406.0,,2008,1,PL,RAKUTEN,1,41,3,8,0.0,0,4.0,236,86,8,26,4.0,61,39.0,34.0,3.889830508,348.0,0.273,0,0,0,1,0
67036,MLB__NPB_105406_KBO_,,105406.0,,2009,1,PL,RAKUTEN,1,28,3,5,1.0,0,5.0,187,70,10,25,4.0,53,43.0,38.0,5.486631016,281.0,0.375,0,0,0,1,0
67037,MLB__NPB_105406_KBO_,,105406.0,,2010,1,PL,RAKUTEN,1,41,5,1,0.0,0,1.0,157,48,2,14,0.0,63,13.0,10.0,1.719745223,217.0,0.833,0,0,0,1,0
67038,MLB__NPB_105406_KBO_,,105406.0,,2011,1,PL,RAKUTEN,1,51,3,4,0.0,0,2.0,213,58,4,23,3.0,64,23.0,22.0,2.788732394,290.0,0.429,0,0,0,1,0
67039,MLB__NPB_105406_KBO_,,105406.0,,2012,1,PL,RAKUTEN,1,61,5,4,0.0,0,22.0,194,48,2,19,4.0,54,18.0,18.0,2.505154639,260.0,0.556,0,0,0,1,0
67040,MLB__NPB_105406_KBO_,,105406.0,,2013,1,PL,RAKUTEN,1,60,3,5,0.0,0,11.0,181,61,6,20,1.0,60,24.0,23.0,3.430939227,263.0,0.375,0,0,0,1,0
67041,MLB__NPB_105406_KBO_,,105406.0,,2014,1,PL,RAKUTEN,1,22,1,4,0.0,0,0.0,158,52,6,20,2.0,49,30.0,26.0,4.443037975,230.0,0.2,0,0,0,1,0
67042,MLB__NPB_105406_KBO_,,105406.0,,2015,1,PL,RAKUTEN,1,61,4,5,0.0,0,0.0,173,37,3,18,1.0,58,18.0,18.0,2.809248555,223.0,0.444,0,0,0,1,0
67043,MLB__NPB_105406_KBO_,,105406.0,,2016,1,PL,RAKUTEN,1,50,1,5,0.0,0,0.0,151,53,5,24,0.0,46,29.0,27.0,4.82781457,227.0,0.167,0,0,0,1,0
67044,MLB__NPB_105406_KBO_,,105406.0,,2017,1,PL,RAKUTEN,1,17,1,1,0.0,0,0.0,47,12,1,6,3.0,16,4.0,4.0,2.29787234,68.0,0.5,0,0,0,1,0
67045,MLB__NPB_105406_KBO_,,105406.0,,2018,1,PL,RAKUTEN,1,52,4,1,0.0,0,0.0,146,35,2,21,4.0,37,11.0,10.0,1.849315068,200.0,0.8,0,0,0,1,0
67046,MLB__NPB_105406_KBO_,,105406.0,,2019,1,PL,RAKUTEN,1,62,2,4,0.0,0,0.0,160,37,8,18,0.0,36,16.0,16.0,2.7,208.0,0.333,0,0,0,1,0
67047,MLB__NPB_105406_KBO_,,105406.0,,2020,1,PL,RAKUTEN,1,11,2,0,0.0,0,0.0,31,11,0,6,0.0,8,6.0,5.0,4.35483871,50.0,1,0,0,0,1,0
67048,MLB__NPB_105408_KBO_,,105408.0,,2006,1,CL,CHUNICHI,1,1,0,0,0.0,0,0.0,3,3,0,0,0.0,2,0.0,0.0,0,6.0,,0,0,1,0,0
67049,MLB__NPB_105408_KBO_,,105408.0,,2007,1,CL,CHUNICHI,1,1,0,1,0.0,0,0.0,8,6,0,1,0.0,4,5.0,0.0,0,15.0,0,0,0,1,0,0
67050,MLB__NPB_105408_KBO_,,105408.0,,2008,1,CL,CHUNICHI,1,4,0,1,0.0,0,0.0,38,13,2,2,3.0,6,7.0,7.0,4.973684211,56.0,0,0,0,1,0,0
67051,MLB__NPB_105410_KBO_,,105410.0,,2006,1,CL,YOMIURI,1,22,3,2,0.0,0,0.0,74,20,2,22,3.0,20,15.0,15.0,5.472972973,118.0,0.6,0,0,1,0,0
67052,MLB__NPB_105410_KBO_,,105410.0,,2007,1,CL,YOMIURI,1,15,5,5,0.0,0,0.0,179,77,3,25,3.0,46,36.0,35.0,5.279329609,276.0,0.5,0,0,1,0,0
67053,MLB__NPB_105410_KBO_,,105410.0,,2008,1,CL,YOMIURI,1,2,0,0,0.0,0,0.0,7,3,0,1,0.0,3,2.0,2.0,7.714285714,12.0,,0,0,1,0,0
67054,MLB__NPB_105410_KBO_,,105410.0,,2009,1,CL,YOMIURI,1,9,2,0,0.0,0,0.0,132,41,6,17,3.0,31,24.0,17.0,3.477272727,185.0,1,0,0,1,0,0
67055,MLB__NPB_105410_KBO_,,105410.0,,2010,1,CL,YOMIURI,1,18,3,4,0.0,0,0.0,132,36,4,17,3.0,22,19.0,18.0,3.681818182,182.0,0.429,0,0,1,0,0
67056,MLB__NPB_105410_KBO_,,105410.0,,2011,1,CL,YOMIURI,1,6,0,1,0.0,0,0.0,53,22,2,6,0.0,12,9.0,9.0,4.58490566,75.0,0,0,0,1,0,0
67057,MLB__NPB_105410_KBO_,,105410.0,,2012,1,CL,YOMIURI,1,50,8,1,0.0,0,0.0,185,32,2,26,0.0,51,11.0,11.0,1.605405405,236.0,0.889,0,0,1,0,0
67058,MLB__NPB_105410_KBO_,,105410.0,,2013,1,CL,YOMIURI,1,17,1,1,0.0,0,0.0,54,25,3,10,1.0,14,12.0,10.0,5,89.0,0.5,0,0,1,0,0
67059,MLB__NPB_105410_KBO_,,105410.0,,2014,1,CL,YOMIURI,1,12,0,1,0.0,0,0.0,42,23,2,6,1.0,6,16.0,15.0,9.642857143,71.0,0,0,0,1,0,0
67060,MLB__NPB_105411_KBO_,,105411.0,,2006,1,CL,HIROSHIMA,1,3,0,0,0.0,0,0.0,4,2,0,1,0.0,0,1.0,1.0,6.75,6.0,,0,0,1,0,0
67061,MLB__NPB_105412_KBO_,,105412.0,,2006,1,CL,YAKULT,1,2,0,0,0.0,0,0.0,6,4,2,3,0.0,0,6.0,5.0,22.5,13.0,,0,0,1,0,0
67062,MLB__NPB_105412_KBO_,,105412.0,,2008,1,CL,YAKULT,1,5,0,0,0.0,0,0.0,16,4,1,0,0.0,4,2.0,2.0,3.375,20.0,,0,0,1,0,0
67063,MLB__NPB_105412_KBO_,,105412.0,,2009,1,CL,YAKULT,1,12,4,0,1.0,1,0.0,132,34,3,11,2.0,19,8.0,8.0,1.636363636,174.0,1,0,0,1,0,0
67064,MLB__NPB_105412_KBO_,,105412.0,,2010,1,CL,YAKULT,1,11,0,1,0.0,0,0.0,39,11,4,4,0.0,7,6.0,6.0,4.153846154,53.0,0,0,0,1,0,0
67065,MLB__NPB_105413_KBO_,,105413.0,,2006,1,PL,RAKUTEN,1,10,0,8,0.0,0,0.0,95,45,6,21,2.0,21,40.0,27.0,7.673684211,165.0,0,0,0,0,1,0
67066,MLB__NPB_105413_KBO_,,105413.0,,2007,1,PL,RAKUTEN,1,19,1,6,0.0,0,0.0,135,49,8,19,2.0,26,28.0,25.0,5,200.0,0.143,0,0,0,1,0
67067,MLB__NPB_105413_KBO_,,105413.0,,2009,1,PL,RAKUTEN,1,2,0,0,0.0,0,0.0,4,2,1,1,0.0,3,1.0,1.0,6.75,7.0,,0,0,0,1,0
67068,MLB__NPB_105413_KBO_,,105413.0,,2010,1,PL,RAKUTEN,1,9,1,2,0.0,0,0.0,72,37,4,13,2.0,16,27.0,19.0,7.125,128.0,0.333,0,0,0,1,0
67069,MLB__NPB_105413_KBO_,,105413.0,,2011,1,PL,RAKUTEN,1,3,0,0,0.0,0,0.0,16,4,0,1,0.0,3,0.0,0.0,0,20.0,,0,0,0,1,0
67070,MLB__NPB_105415_KBO_,,105415.0,,2006,1,CL,HANSHIN,1,1,0,1,0.0,0,0.0,9,2,1,4,0.0,1,4.0,3.0,9,16.0,0,0,0,1,0,0
67071,MLB__NPB_105415_KBO_,,105415.0,,2007,1,CL,HANSHIN,1,4,0,1,0.0,0,0.0,40,15,0,8,2.0,6,9.0,8.0,5.4,62.0,0,0,0,1,0,0
67072,MLB__NPB_105415_KBO_,,105415.0,,2008,1,CL,HANSHIN,1,27,10,10,2.0,0,0.0,478,168,5,50,11.0,101,64.0,58.0,3.276150628,678.0,0.5,0,0,1,0,0
67073,MLB__NPB_105415_KBO_,,105415.0,,2009,1,CL,HANSHIN,1,16,7,5,4.0,2,0.0,332,99,3,27,8.0,103,40.0,33.0,2.68373494,455.0,0.583,0,0,1,0,0
67074,MLB__NPB_105415_KBO_,,105415.0,,2011,1,CL,HANSHIN,1,25,9,13,2.0,2,0.0,507,121,7,45,8.0,133,47.0,43.0,2.289940828,673.0,0.409,0,0,1,0,0
67075,MLB__NPB_105415_KBO_,,105415.0,,2012,1,CL,HANSHIN,1,25,8,14,0.0,0,0.0,460,157,10,41,2.0,107,73.0,60.0,3.52173913,648.0,0.364,0,0,1,0,0
67076,MLB__NPB_105415_KBO_,,105415.0,,2013,1,CL,HANSHIN,1,9,2,5,0.0,0,0.0,131,43,3,16,1.0,25,26.0,24.0,4.946564885,189.0,0.286,0,0,1,0,0
67077,MLB__NPB_105415_KBO_,,105415.0,,2014,1,CL,HANSHIN,1,22,9,8,1.0,0,0.0,446,123,13,43,2.0,116,50.0,42.0,2.542600897,601.0,0.529,0,0,1,0,0
67078,MLB__NPB_105415_KBO_,,105415.0,,2015,1,CL,HANSHIN,1,27,8,10,2.0,1,0.0,511,168,13,49,5.0,119,66.0,61.0,3.223091977,722.0,0.444,0,0,1,0,0
67079,MLB__NPB_105415_KBO_,,105415.0,,2016,1,CL,HANSHIN,1,6,0,3,0.0,0,0.0,61,36,4,10,2.0,14,23.0,20.0,8.852459016,107.0,0,0,0,1,0,0
